speechiness,loudness,danceability,energy,acousticness,target
589,-3241,375,914,55800,7
291,-9162,328,429,87800000,7
610,-6587,461,940,590000,7
822,-5293,839,706,534000,7
248,-5573,591,571,1580000,7
782,-3107,540,933,1880000,7
519,-6033,450,894,945,7
1090,-3920,367,877,108000,7
765,-5598,485,707,33900000,7
323,-5571,533,637,16000000,7
362,-9231,657,281,58500000,7
407,-6763,292,823,1170000,7
272,-5912,490,817,8490,7
691,-5410,550,877,12100000,7
481,-6317,612,761,9790000,7
286,-7369,619,637,1500000,7
577,-8210,249,834,7380000,7
306,-12840,610,409,19000000,7
272,-12503,551,293,48600000,7
508,-4425,593,651,11500,7
438,-4633,696,790,279000,7
611,-5876,677,743,1350000,7
729,-2868,393,858,359000,7
304,-15376,221,243,61800000,7
527,-3612,467,904,1730000,7
380,-4405,758,779,71700,7
507,-4592,325,865,11100,7
254,-5968,552,816,12900000,7
434,-10836,457,546,95200000,7
805,-5138,493,951,4490,7
774,-2433,318,919,771000,7
384,-3479,486,806,3030000,7
325,-5097,534,607,6850000,7
424,-4586,444,845,73100,7
442,-7218,609,659,592000,7
258,-6607,649,657,3480000,7
331,-6720,510,723,3670000,7
382,-7533,596,661,7130000,7
544,-4264,510,894,691000,7
1550,-4131,446,989,125000,7
351,-6675,641,780,6710000,7
351,-6563,532,839,6860,7
542,-5404,424,873,20200000,7
496,-2206,436,942,9560,7
380,-5461,457,926,48700,7
392,-3640,338,713,30700,7
268,-10465,578,799,10800000,7
615,-5765,536,845,330000,7
519,-5387,623,665,49300,7
335,-13180,645,598,22100000,7
1460,-4281,364,936,62600,7
969,-3936,719,936,524000,7
371,-12226,626,609,803000,7
672,-9556,500,681,11400000,7
504,-5914,671,756,178000,7
1060,-3071,431,957,21400,7
842,-16505,643,271,235000,7
730,-6273,562,537,623000,7
1110,-3809,246,945,90500,7
835,-5161,568,981,32200,7
316,-7787,345,418,29900000,7
252,-6817,557,533,4920000,7
314,-7085,775,560,19500000,7
331,-13648,567,159,91400000,7
384,-12590,684,481,47500000,7
591,-6247,477,940,409000,7
399,-5618,543,739,379000,7
294,-8875,333,486,10200000,7
373,-8329,620,610,849000,7
511,-3865,504,923,3830000,7
752,-3581,398,934,7970000,7
696,-2276,501,926,60500000,7
325,-13492,403,272,40300000,7
316,-5153,631,706,14900000,7
686,-3348,521,855,2230000,7
404,-6370,553,681,10300,7
1550,-3415,459,926,2390000,7
437,-7001,492,700,41300000,7
295,-6518,573,722,18200000,7
255,-9314,643,726,77200,7
420,-5686,691,749,60300000,7
482,-6409,369,669,292000,7
540,-5653,542,905,172000,7
432,-5356,276,715,552000,7
756,-4373,463,908,893000,7
718,-5768,721,711,907000,7
399,-5919,472,813,12000000,7
298,-3875,456,754,19500000,7
307,-6839,312,634,117000,7
370,-9887,478,620,16200000,7
558,-4631,658,814,22900000,7
420,-9765,489,577,23300000,7
633,-4104,522,880,9380,7
980,-5297,401,904,38500,7
1110,-2497,464,919,315000,7
606,-4315,326,948,25800,7
522,-10869,527,884,378000,7
831,-3982,590,857,4670,7
607,-5541,695,820,822000,7
912,-5809,238,932,326000,7
565,-9630,87.6,839,3360,7
344,-7378,597,646,28000000,7
359,-9487,375,721,75100,7
420,-5007,734,726,594000,7
420,-6530,439,726,51800,7
267,-7636,534,392,64900000,7
363,-5969,567,914,1060000,7
1250,-7392,375,946,27700,7
267,-13696,528,159,76000000,7
395,-5021,682,765,2680000,7
428,-4336,462,855,806,7
878,-7100,248,980,319,7
600,-3940,361,895,35000,7
394,-9837,637,528,16300000,7
876,-5545,725,747,2720000,7
2240,-9937,545,640,249000,7
358,-5932,543,790,811000,7
304,-8807,457,425,13100000,7
545,-5373,598,853,13200000,7
302,-9925,681,575,62300000,7
384,-3501,575,904,141000,7
664,-3880,403,903,57400000,7
425,-4065,613,860,2470000,7
275,-9690,412,479,61700000,7
606,-3978,518,813,2180000,7
1380,-8672,494,656,50500000,7
292,-6236,455,717,14200000,7
1280,-4809,489,977,91500,7
435,-7960,676,920,101000,7
363,-5217,510,896,61400,7
511,-4318,401,897,131000,7
236,-6251,647,729,2060000,7
359,-2305,538,954,57100000,7
575,-10366,558,606,46100000,7
661,-4492,560,930,3780000,7
391,-3976,252,802,13000000,7
319,-8265,523,698,1700000,7
1570,-3382,406,961,17700,7
551,-12151,751,501,23400000,7
364,-5981,744,798,17500000,7
285,-4361,454,790,604000,7
751,-3688,335,892,1460000,7
552,-7748,359,678,58800000,7
426,-6684,301,751,2300,7
392,-20747,109,72.1,11300000,7
407,-3354,546,906,101000,7
1400,-745,466,962,5780000,7
611,-3449,369,845,4930000,7
552,-8136,374,542,69900000,7
1470,-3090,441,976,33500,7
306,-6285,548,640,21000000,7
329,-7467,667,543,41600000,7
604,-4930,555,924,1590000,7
308,-12395,536,335,85800000,7
439,-6129,510,718,183000,7
1820,-4839,233,985,31100,7
711,-4698,532,892,261000,7
2850,-5143,324,964,406000,7
285,-16101,550,423,13900000,7
570,-2487,474,948,855000,7
361,-5199,534,704,1200000,7
1140,-6002,282,843,83900,7
341,-7730,770,472,50100000,7
284,-6080,568,686,9780000,7
1590,-7031,424,570,278000,7
543,-7495,543,944,40200000,7
476,-9919,666,936,244000,7
326,-8704,579,669,25300000,7
432,-9937,453,776,16200000,7
430,-6103,200,860,1160,7
540,-4281,616,839,6010000,7
428,-10103,288,620,24000000,7
362,-4236,559,845,757000,7
313,-5109,768,829,9640000,7
460,-3463,554,806,177000,7
331,-4678,595,844,1370000,7
458,-6304,495,731,34800,7
369,-6416,582,338,66500000,7
1210,-2487,531,908,2240000,7
1350,-8770,329,974,85200,7
384,-10793,565,615,4870000,7
751,-6615,259,920,85500,7
618,-5791,527,980,825000,7
684,-6091,606,679,7500000,7
312,-5048,576,856,1450000,7
548,-4408,338,932,1440,7
879,-5140,275,933,6860,7
309,-8431,377,615,81200000,7
784,-5533,371,921,1130000,7
933,-4670,480,879,8870,7
827,-3700,300,917,109000,7
637,-5471,710,805,909000,7
402,-2553,542,872,4950000,7
386,-13028,578,198,84900000,7
576,-4826,150,873,298000,7
434,-14485,617,461,14800000,7
640,-4341,558,924,2710000,7
639,-8192,501,813,4550000,7
390,-6023,593,854,3790000,7
839,-6104,342,755,60400000,7
808,-3651,458,980,20500,7
1210,-3517,507,990,2280,7
452,-3356,595,950,2330000,7
521,-3618,646,820,2600000,7
491,-5436,717,577,70800000,7
1110,-4921,272,909,202000,7
286,-11476,501,251,69400000,7
432,-5356,276,715,552000,7
301,-8071,525,537,19800000,7
321,-7393,765,502,11900000,7
768,-8045,515,534,18100000,7
854,-4647,269,853,24900,7
581,-11011,519,604,21800000,7
489,-2912,747,842,58300,7
405,-9593,426,520,34800000,7
558,-5497,419,695,76600000,7
559,-6698,612,622,26600000,7
423,-6480,503,685,4210000,7
428,-15881,694,394,7810000,7
613,-8123,721,521,7080000,7
530,-15648,635,686,20900000,7
313,-4413,720,747,20400000,7
383,-11117,503,825,29800,7
272,-4119,635,637,1090000,7
986,-6641,358,753,25900,7
464,-4037,505,987,1280,7
310,-14131,740,554,97700000,7
515,-3970,598,911,22200000,7
264,-6589,485,610,18000000,7
396,-4271,436,809,1490,7
565,-3793,715,931,17100000,7
275,-11794,554,167,78600000,7
580,-9186,412,782,30800000,7
315,-3738,472,849,362000,7
293,-4974,405,643,372000,7
319,-5457,505,928,19300,7
406,-4056,566,895,5630000,7
1040,-3981,440,849,274000,7
354,-7136,635,551,743000,7
660,-5204,481,940,89100,7
688,-7419,391,951,1200000,7
1640,-3074,591,959,343000,7
943,-6237,572,747,13000000,7
303,-5397,624,451,39400000,7
321,-12698,634,365,2120000,7
535,-13953,717,588,33100000,7
697,-5634,487,797,9370,7
865,-10478,567,651,14300,7
364,-4004,516,780,136000,7
850,-7529,654,801,3380000,7
470,-7981,327,881,279000,7
297,-10255,309,414,67400000,7
390,-6117,365,778,6420,7
342,-6785,632,743,22700000,7
719,-2631,522,900,6980,7
538,-4280,491,966,5590,7
774,-2881,550,936,20800,7
475,-5328,446,848,114000,7
333,-6436,672,792,1750000,7
339,-4538,409,932,1870,7
908,-2553,393,878,316000,7
560,-8612,513,818,39800000,7
350,-9079,498,448,46500000,7
353,-5077,544,924,2510000,7
632,-8671,262,777,1090000,7
1440,-6501,325,838,3270000,7
629,-7052,267,940,12600,7
816,-912,492,975,237000,7
295,-8711,794,613,32900000,7
499,-6706,378,724,323,7
428,-4368,588,902,283000,7
361,-5559,590,762,5030000,7
2010,-4011,198,954,13600,7
618,-7082,368,626,1500000,7
277,-6470,605,700,998000,7
350,-4112,583,889,235000,7
332,-3959,475,807,1360000,7
498,-7687,477,648,2540000,7
887,-7879,603,868,1360000,7
303,-4896,675,575,73600000,7
319,-4396,497,788,1710,7
484,-4486,470,907,61600,7
1000,-6602,602,849,63600000,7
594,-7863,565,769,1350000,7
580,-3955,604,932,1690000,7
333,-4193,338,851,1920,7
575,-7443,465,979,1080,7
610,-6399,669,543,3050000,7
1020,-2064,372,997,19000,7
547,-2792,364,968,692,7
630,-4619,516,971,5360000,7
626,-2672,503,960,9250,7
1270,-4075,633,788,1110000,7
377,-8821,277,663,40900,7
356,-4569,677,870,19900000,7
1850,-3781,378,925,2340000,7
272,-8709,431,371,54700000,7
359,-4722,319,866,142,7
970,-2641,229,888,258000,7
884,-3348,370,933,11500,7
1030,-3796,427,965,70200,7
1270,-4075,633,788,1110000,7
374,-4846,548,869,10200000,7
304,-9050,741,580,11700000,7
853,-7519,594,813,9860000,7
578,-5356,355,949,2370,7
338,-6956,512,872,4150000,7
510,-4905,573,927,8150,7
319,-7483,588,667,27000000,7
433,-7115,491,890,736,7
548,-4692,554,849,618000,7
1040,-6632,479,917,10300000,7
931,-8604,532,889,31900000,7
609,-6326,209,951,651,7
489,-2912,747,842,58300,7
891,-6485,614,885,1230000,7
290,-3880,572,714,46000000,7
412,-8090,595,604,1900000,7
431,-7038,477,699,18200000,7
3020,-5218,754,759,15300000,7
452,-5358,531,818,6940000,7
1230,-3076,412,978,4750,7
1230,-3570,388,978,32000,7
402,-12924,316,535,143000,7
816,-6106,560,946,146000,7
459,-14686,369,504,1930000,7
355,-11886,680,665,2890000,7
675,-8489,693,514,972000,7
526,-5428,643,849,3710000,7
393,-7886,494,951,19300,7
377,-5695,346,768,603000,7
295,-10906,644,337,60600000,7
330,-3352,512,879,350000,7
387,-4701,282,932,12000000,7
407,-3789,495,949,4200,7
1500,-5464,589,797,2890000,7
2100,-6788,675,806,5710000,7
784,-5533,371,921,1130000,7
268,-8039,358,468,58900000,7
319,-9335,666,608,28100000,7
1620,-4830,253,924,179000,7
431,-7288,263,759,5550000,7
624,-3006,505,911,3150000,7
708,-4167,555,927,155000,7
308,-5498,513,807,5490000,7
735,-4628,561,966,336000,7
264,-8093,565,406,58900000,7
1070,-3582,578,905,396000,7
1760,-4794,213,934,483000,7
381,-2776,463,836,41800,7
442,-8874,291,667,1360000,7
290,-10057,307,433,38800000,7
696,-5119,366,940,76900,7
329,-5418,276,658,8360000,7
386,-5928,491,839,1050000,7
524,-3462,361,902,1680,7
317,-6522,384,735,2520000,7
870,-4354,498,939,76100,7
1730,-4774,446,778,20100,7
1660,-3407,610,974,62500,7
290,-3880,572,714,46000000,7
562,-3299,648,931,1400000,7
260,-7044,494,575,11200000,7
370,-6088,512,655,12900000,7
615,-5765,536,845,330000,7
516,-5482,801,548,8540000,7
1320,-4838,468,902,3250000,7
483,-5986,668,645,1310000,7
585,-10061,577,464,55800000,7
450,-6837,663,680,14500000,7
268,-7618,585,425,48200000,7
750,-5576,378,638,2000000,7
292,-11247,379,396,86000000,7
805,-4594,509,890,237000,7
373,-7135,424,724,396000,7
1490,-3326,247,984,2800,7
1980,-7008,747,662,58300000,7
275,-13925,420,330,24500000,7
363,-4716,669,819,11000000,7
422,-6940,704,792,18800000,7
355,-5731,517,939,89100,7
252,-6817,557,533,4920000,7
433,-4526,351,865,5760,7
374,-8807,545,603,54400000,7
483,-4821,650,886,111000,7
754,-5270,533,905,876000,7
590,-3502,515,911,1870,7
421,-4893,144,772,353,7
545,-6398,596,951,155000,7
794,-7401,332,943,198000,7
347,-6219,699,670,1470000,7
387,-5309,521,881,493,7
273,-12032,509,623,12900000,7
323,-7459,752,315,67500000,7
374,-7516,640,663,20100000,7
342,-4798,632,760,245000,7
391,-7201,620,848,35400000,7
546,-5728,329,905,8630,7
282,-21216,596,134,93300000,7
296,-9916,555,336,82100000,7
333,-12904,607,477,70800000,7
318,-8206,359,652,171000,7
1200,-7486,358,893,2220000,7
294,-10186,458,502,44200000,7
340,-8109,589,696,8650,7
253,-10018,608,358,85400000,7
321,-7909,442,615,5570000,7
295,-7369,724,728,4740000,7
335,-6396,378,611,92800,7
2040,-5052,556,661,30000000,7
2650,-4942,294,970,70600,7
325,-8378,240,548,607000,7
572,-5993,579,890,7170,7
388,-10294,653,668,10600000,7
271,-5451,671,667,3280000,7
557,-8285,418,761,29500000,7
374,-6087,553,707,2420000,7
289,-7125,519,702,21800000,7
354,-8662,499,760,25700000,7
344,-7378,597,646,28000000,7
344,-5682,401,933,744000,7
432,-8373,488,408,75600000,7
645,-2008,404,876,2690000,7
288,-9263,334,636,417,7
255,-6517,432,389,68700000,7
336,-12077,387,182,87600000,7
555,-6051,472,752,16400,7
419,-6258,395,764,31600,7
408,-4025,465,919,1830,7
691,-2879,251,954,67400,7
393,-3329,488,879,48800,7
446,-3327,421,823,78000,7
333,-7213,583,855,10000000,7
315,-3755,524,912,37400,7
425,-7957,613,720,1320000,7
463,-7927,349,672,37300000,7
271,-8660,481,535,50700000,7
536,-5390,564,911,15900000,7
448,-4599,554,920,152000,7
342,-14361,686,127,75400000,7
1270,-3989,526,803,13500000,7
382,-13084,323,525,62100000,7
392,-8147,531,810,38000000,7
1300,-4789,584,957,356000,7
294,-8808,443,415,464000,7
407,-4066,378,896,45200,7
1640,-3074,591,959,343000,7
727,-11240,608,634,5680000,7
609,-4091,553,828,11000000,7
401,-2850,541,976,188000,7
1050,-5458,454,957,10400,7
264,-15067,539,306,40400000,7
240,-6218,547,536,77800000,7
533,-3294,208,498,40200,7
849,-3104,381,918,587000,7
283,-6338,686,737,18400000,7
664,-3880,403,903,57400000,7
360,-7340,645,792,5620000,7
354,-3170,433,851,1860000,7
522,-5453,484,833,6290,7
341,-6104,492,478,33400000,7
442,-14154,534,334,63800000,7
570,-12748,471,576,3730000,7
307,-7442,718,676,21900000,7
399,-6455,745,471,8480000,7
271,-6660,595,489,49700000,7
274,-5075,585,556,68600,7
618,-3897,433,885,427000,7
355,-8265,644,652,9450000,7
365,-4118,374,792,44000,7
324,-5750,707,615,134000,7
812,-4771,536,927,8120,7
622,-4448,475,844,12000,7
258,-11191,596,481,82900000,7
1190,-7316,692,497,67600000,7
1660,-5492,631,804,589000,7
1330,-6629,701,844,15200000,7
563,-5201,390,830,210000,7
801,-5017,207,961,9940,7
1150,-3583,461,825,2460000,7
483,-5986,668,645,1310000,7
537,-3094,285,801,1910000,7
273,-7560,664,613,309000,7
868,-3197,545,815,13500000,7
1690,-6105,285,955,79900,7
338,-4054,509,774,189000,7
467,-11603,415,593,63500000,7
312,-8986,605,551,7780000,7
307,-6361,405,756,14200000,7
486,-6020,736,796,361000,7
960,-5106,429,980,12400,7
367,-6894,559,875,769,7
282,-7110,449,316,79800000,7
368,-6890,495,787,9160,7
735,-3677,517,906,272000,7
630,-5011,466,981,41000,7
1080,-9527,734,547,338000,7
411,-5298,484,741,2280000,7
600,-16594,678,163,90900000,7
688,-7419,391,951,1200000,7
234,-10117,364,450,5980000,7
705,-4745,367,872,28400,7
427,-5446,644,940,1880000,7
343,-5682,637,717,2020000,7
558,-8185,187,913,22400000,7
320,-9793,188,516,45200000,7
264,-6404,547,693,2240000,7
369,-13553,547,691,1500000,7
1200,-4563,525,578,1320000,7
296,-6371,521,527,9310000,7
334,-9099,631,589,4140000,7
751,-8069,447,954,2350000,7
439,-7111,643,619,13100000,7
606,-2967,506,921,1900000,7
913,-3008,430,942,16600,7
525,-4657,525,930,84100,7
1940,-6107,486,495,3730000,7
3610,-3133,408,967,1040000,7
424,-13832,611,507,38200000,7
382,-23455,607,142,84300000,7
471,-3814,434,893,13100000,7
417,-3075,446,811,1750000,7
499,-7163,718,890,66900000,7
356,-12233,852,273,30200000,7
261,-8516,767,568,382000,7
917,-2279,493,986,96700,7
487,-5341,586,840,1220000,7
496,-8810,545,670,900000,7
316,-5242,588,856,81800,7
563,-5424,569,905,11700,7
3380,-7904,410,763,27400000,7
345,-9840,601,522,49400000,7
4050,-11600,412,902,4840000,7
831,-9221,395,453,11900000,7
514,-4073,361,844,9330,7
991,-4963,227,962,10300000,7
539,-7102,427,312,65800000,7
285,-7749,385,342,41600000,7
452,-6885,508,564,62500,7
837,-3822,472,922,36400,7
278,-9423,532,433,9420000,7
946,-3819,385,944,1480000,7
678,-7779,655,812,3830000,7
805,-6728,547,820,26100000,7
845,-7726,476,943,547000,7
1040,-8232,376,721,65900000,7
1750,-5956,367,903,4770000,7
582,-7407,673,673,24300000,7
743,-4590,409,816,384000,7
347,-9541,578,515,5000000,7
5150,-11965,619,450,43300000,7
298,-5003,672,755,2070000,7
291,-5488,441,710,68200,7
369,-9556,472,630,131000,7
441,-6560,382,675,1280000,7
362,-4756,457,804,20600,7
688,-5275,525,694,21200,7
434,-5134,731,675,473000,7
494,-7853,431,777,20700,7
303,-7066,568,829,21800000,7
334,-4702,411,702,13300000,7
354,-4886,504,772,10200000,7
680,-3840,190,901,23700000,7
1850,-4439,428,957,1250,7
1460,-4866,696,830,7170000,7
574,-4730,478,925,186000,7
303,-8029,719,529,21600000,7
467,-5562,383,916,116,7
298,-6700,630,788,322000,7
564,-4556,502,912,2550,7
735,-3677,517,906,272000,7
349,-7933,241,589,66400,7
305,-6693,590,551,25000000,7
346,-15179,788,380,81100000,7
348,-3911,396,813,1140000,7
319,-12748,348,686,2330000,7
525,-4489,551,819,1030000,7
362,-4756,457,804,20600,7
656,-8097,670,716,31800,7
280,-11101,466,648,230000,7
388,-8351,270,736,130000,7
2490,-4953,823,844,8680000,7
754,-3348,482,883,8910000,7
369,-5648,477,771,17700000,7
264,-10133,614,474,563000,7
379,-6083,604,818,335000,7
335,-6965,556,808,16600000,7
595,-3151,364,964,36300,7
1150,-4448,281,941,680,7
357,-6556,532,833,195000,7
832,-12824,787,472,22100000,7
565,-13285,388,410,22900000,7
445,-4748,546,857,31000,7
267,-10298,486,449,16600000,7
716,-5194,502,941,34600,7
1230,-3572,460,984,4980,7
282,-5631,736,745,35800000,7
437,-5576,482,829,34000,7
339,-16280,328,232,41900000,7
313,-11754,428,436,26400000,7
1030,-4265,630,902,427000,7
1640,-3074,591,959,343000,7
1250,-5384,529,885,2720,7
351,-5364,516,561,264000,7
367,-5541,413,881,5990,7
378,-10961,380,760,298000,7
409,-4946,512,780,4710000,7
276,-9744,828,492,6440000,7
586,-3209,402,873,484000,7
392,-4746,795,710,44300000,7
506,-7045,672,738,1780000,7
883,-6749,362,819,16900000,7
563,-5201,390,830,210000,7
286,-2135,428,599,6650000,7
489,-7515,573,910,259000,7
421,-5590,240,864,11900,7
984,-4415,646,861,1900000,7
1260,-4054,238,946,14700,7
568,-7682,600,761,96200,7
764,-3079,548,965,9530,7
440,-16580,285,322,36600000,7
1080,-3391,286,954,21100,7
575,-6727,797,872,29100000,7
360,-5679,371,758,9580000,7
696,-12021,415,647,4140,7
773,-5636,480,978,2570000,7
1170,-7293,234,947,1080000,7
308,-3864,783,878,39000000,7
335,-7790,380,691,156000,7
1020,-4458,330,942,5220,7
307,-9822,550,618,5640000,7
1420,-6709,649,824,6740000,7
291,-7963,370,576,112000,7
521,-5473,312,818,6080000,7
578,-7059,604,905,30900000,7
452,-5608,553,837,941000,7
500,-3835,566,963,61800,7
1170,-8022,489,505,57900000,7
571,-1558,473,963,104000,7
816,-3306,361,991,472000,7
363,-6322,674,611,4150000,7
535,-6253,466,877,104000,7
305,-13188,149,243,30000000,7
1840,-7291,412,919,1240000,7
1070,-4038,404,980,19300,7
788,-6268,527,790,1600000,7
268,-6595,552,645,187000,7
243,-4997,526,665,40700000,7
310,-6315,529,714,901000,7
482,-4534,236,846,11000,7
347,-11331,615,376,76300000,7
714,-5478,343,739,47400000,7
811,-5420,583,573,20800000,7
411,-6443,480,792,238000,7
349,-4004,592,901,151000,7
1120,-5494,470,862,504000,7
477,-6308,440,905,34800,7
442,-4863,422,878,935000,7
385,-9398,644,467,50200000,7
838,-3259,591,947,6500000,7
362,-12438,535,432,84300000,7
564,-4556,502,912,2550,7
421,-5157,498,830,461000,7
656,943,402,962,1050000,7
752,-4103,217,905,28900,7
377,-5044,812,645,49900000,7
465,-7499,656,560,9460000,7
1320,-3312,473,985,8910,7
547,-4692,477,917,295000,7
1270,-4075,633,788,1110000,7
740,-5174,582,642,55800000,7
354,-7365,801,930,8060000,7
248,-5225,605,561,10900000,7
1060,-5963,710,821,6830000,7
350,-6094,585,800,170000,7
567,-8699,563,661,57900000,7
321,-4046,550,874,43600,7
309,-8375,279,473,24200000,7
297,-6520,540,847,30300000,7
291,-7970,565,356,82100000,7
540,-10709,475,728,144000,7
317,-6219,572,835,17100000,7
300,-4826,502,816,24100000,7
341,-7567,299,578,67000000,7
344,-5990,687,890,396000,7
542,-4797,570,844,4860000,7
1830,-3717,458,990,28500,7
561,-4797,473,898,783000,7
554,-10068,564,932,1300000,7
309,-4642,558,842,8890000,7
712,-1823,402,976,290000,7
256,-9198,464,875,116000,7
1070,-7083,350,866,3450000,7
446,-10403,280,276,90100000,7
293,-6179,570,587,486000,7
471,-5157,573,818,4650000,7
335,-9286,330,469,31000000,7
1160,-6384,510,789,799000,7
1110,-4222,469,951,1190000,7
444,-3175,614,910,956000,7
309,-8813,558,615,83800,7
511,-6198,443,956,5240,7
827,-1798,508,912,9750,7
361,-8172,355,379,39600000,7
449,-4225,454,778,998000,7
250,-11864,341,324,13000000,7
614,-6672,820,827,7700000,7
302,-10666,656,494,1890000,7
998,-6168,610,683,23800000,7
366,-16852,320,355,20500000,7
2400,-6036,671,643,4800000,7
777,-7956,494,713,4430000,7
633,-3236,523,957,315000,7
756,-4373,463,908,893000,7
601,-10710,543,912,162000,7
338,-4917,467,814,3620000,7
434,-4991,346,785,165000,7
304,-9865,365,525,51100000,7
504,-5240,502,656,44300000,7
833,-3123,500,949,847000,7
290,-10057,307,433,38800000,7
4730,-7927,284,789,32800,7
585,-5914,417,914,39200,7
315,-10163,475,423,58300000,7
478,-3170,452,916,30800,7
264,-13808,467,381,23500000,7
430,-5340,462,859,269000,7
317,-8467,509,702,95700,7
400,-5236,364,776,64800,7
528,-4984,657,913,392000,7
344,-6158,584,931,315000,7
846,-6873,652,794,5280000,7
541,-5511,231,792,967,7
405,-6949,487,427,54500000,7
1010,-7805,691,822,75400000,7
800,-5746,506,909,145000,7
296,-8241,620,701,17200000,7
265,-9574,341,416,18400000,7
283,-7896,448,796,27400,7
730,-6984,368,966,24800000,7
674,-10490,632,559,85400000,7
895,-4814,477,906,7890,7
321,-6839,482,721,73100000,7
665,-2087,600,915,593000,7
1040,-3969,586,920,145000,7
505,-2920,470,806,57500,7
293,-13448,774,497,27900000,7
360,-11669,677,304,73200000,7
518,-3509,611,950,141000,7
807,-7325,594,718,1120000,7
338,-4708,599,787,2070,7
298,-9327,490,432,63900000,7
302,-4417,446,807,827000,7
302,-7844,475,432,18300000,7
601,-8477,557,800,132000,7
886,-7049,200,869,322000,7
430,-7597,336,839,11600000,7
331,-7784,484,711,1830000,7
268,-5867,688,846,558000,7
253,-6923,745,572,8200000,7
1470,-7668,628,567,4940000,7
496,-2523,245,974,45000,7
392,-7237,323,577,4130000,7
283,-9344,657,828,8920000,7
416,-4720,484,643,360000,7
276,-5477,614,568,797000,7
415,-5040,546,754,154000,7
652,-3635,584,876,698000,7
637,-5772,421,808,117000,7
1060,-5960,438,952,12000,7
264,-7180,582,734,6740000,7
337,-8496,693,380,70600000,7
497,-10164,653,519,40600000,7
816,-912,492,975,237000,7
271,-5745,574,739,152000,7
397,-5930,649,736,5240000,7
1770,-6679,818,705,836000,7
685,-10972,397,499,7660000,7
557,-8430,573,590,66700000,7
976,-4767,633,925,1700000,7
1500,-2085,344,860,20400000,7
384,-8182,558,499,59300000,7
638,-5193,372,948,982000,7
261,-8648,442,520,18400000,7
678,-1163,330,963,135,7
499,-9928,414,404,27100000,7
459,-13496,559,345,5760000,7
825,-3887,594,958,918000,7
584,-4877,283,942,1050,7
307,-5424,693,843,2420000,7
676,-6903,674,789,178000,7
343,-3458,535,731,2400000,7
575,-5245,293,691,19000000,7
414,-15730,481,262,73500000,7
267,-12831,442,327,77200000,7
372,-5343,522,811,2630000,7
611,-10464,503,584,166000,7
639,-4680,319,842,21700000,7
371,-5894,567,821,41800000,7
531,-6734,356,842,104000,7
308,-8785,639,812,13300000,7
354,-6229,432,777,2380,7
539,-13472,453,658,74100000,7
360,-5968,550,854,66100000,7
423,-13083,724,498,4050000,7
271,-6660,595,489,49700000,7
935,-3582,589,914,119000,7
756,-3462,597,991,39200,7
393,-7275,575,912,9160000,7
389,-18547,572,236,76400000,7
1530,-6256,189,878,1670,7
316,-12750,320,412,18800000,7
476,-7595,488,862,2040000,7
998,-3990,373,944,265000,7
292,-10044,565,564,16100000,7
422,-5065,447,751,32400000,7
270,-11856,629,581,51300000,7
285,-17724,699,243,80600000,7
317,-6219,572,835,17100000,7
584,-5870,556,864,958000,7
474,-11716,364,862,2800000,7
293,-4807,649,888,1300000,7
1390,-3629,568,900,3770000,7
331,-12427,477,642,5710000,7
348,-11763,246,413,10200000,7
430,-10613,653,730,1140000,7
328,-6744,613,797,8860,7
248,-4173,606,532,9560000,7
424,-2609,519,862,1560000,7
340,-5581,293,778,1470000,7
1460,-4866,696,830,7170000,7
336,-8163,390,744,1600000,7
1010,-4854,510,759,3400000,7
589,-4621,258,889,20400,7
745,-3406,278,975,1040,7
277,-6998,438,710,80200,7
564,-4556,502,912,2550,7
347,-9552,422,665,42800000,7
356,-4569,677,870,19900000,7
705,-3728,447,870,24700,7
637,-4198,450,978,12400,7
647,-6422,615,821,918000,7
553,-10664,575,487,49000000,7
948,-5293,333,851,1010000,7
482,-5109,507,863,181000,7
339,-4538,409,932,1870,7
283,-15948,500,195,88700000,7
448,-7766,454,910,8660000,7
258,-7903,510,661,9060000,7
289,-7839,476,706,37900000,7
3060,-5924,542,923,334000,7
275,-6196,672,839,14900000,7
515,-3951,520,948,4360,7
711,-4698,532,892,261000,7
884,-5143,468,967,364000,7
728,-8530,547,647,431000,7
350,-6094,585,800,170000,7
901,-7213,370,947,797,7
290,-6618,670,492,276000,7
483,-7679,545,919,269000,7
353,-5619,639,684,966000,7
345,-9213,676,624,43400000,7
302,-5861,535,725,1300000,7
359,-12487,745,586,45700000,7
372,-6126,433,724,10000000,7
664,-4126,183,847,69200,7
291,-7163,650,663,20800000,7
509,-7434,651,684,3360000,7
1240,-3621,332,983,2020,7
992,-11049,315,876,383000,7
1350,-2924,284,948,17300,7
542,-3037,582,962,960000,7
445,-4748,546,857,31000,7
450,-4738,222,807,69600,7
316,-5990,556,745,226000,7
680,-9096,324,843,125000,7
347,-5776,403,689,1610000,7
783,-5885,209,928,857,7
339,-5330,515,958,74100,7
1060,-4052,385,983,9800,7
472,-7718,247,764,542000,7
384,-3479,486,806,3030000,7
300,-6886,508,902,131000,7
1620,-3490,366,969,3410,7
328,-9653,511,517,13000000,7
769,-2789,417,977,58200,7
690,-7047,395,866,11300000,7
342,-11543,233,413,51000000,7
260,-3545,439,709,565000,7
504,-5914,671,756,178000,7
360,-9315,424,924,1300000,7
304,-7617,356,205,75600000,7
478,-7280,299,941,55400,7
