speechiness,loudness,danceability,energy,acousticness,target
279,-5440,511,6720,260000,7
392,-9818,442,4610,56200000,7
284,-6134,425,5870,11200000,7
354,-8133,425,4370,7320000,7
331,-9968,600,6440,54200000,7
317,-7258,367,7690,32000,7
945,-2191,235,9420,11300,7
323,-7596,548,5320,18600000,7
2620,-3484,539,9150,10200000,7
268,-11206,514,4210,80300000,7
320,-6454,476,7640,325000,7
1130,-9442,593,6910,1330000,7
309,-8132,500,5650,2760000,7
411,-6324,357,8660,191000,7
392,-6800,406,8190,1340000,7
356,-4190,535,9480,225000,7
519,-3433,402,9240,35600,7
296,-4460,562,9030,18700,7
292,-4976,638,7380,11700000,7
461,-5814,472,8580,360000,7
568,-6265,484,7680,14900,7
263,-7654,796,5330,53800000,7
488,-6192,292,7750,796000,7
404,-9693,545,6470,823000,7
641,-3287,504,9070,133000,7
816,-9793,298,8230,7660,7
565,-4326,545,9640,11400,7
887,-11780,412,6570,11100000,7
640,-13341,837,3800,54100000,7
276,-6970,622,6920,36300000,7
270,-2788,592,7670,210000,7
406,-8068,335,8760,7900000,7
428,-3124,415,9010,987000,7
381,-3332,770,9100,914000,7
284,-9272,561,3370,64400000,7
827,-8090,592,8430,29800000,7
350,-9051,220,7080,292000,7
292,-4976,638,7380,11700000,7
362,-6854,636,8480,33900,7
1200,-5683,259,9640,5050,7
278,-12526,699,5020,6070000,7
533,-7575,602,5160,52100000,7
2340,-3645,545,9980,1920000,7
299,-8039,377,6820,89400,7
432,-4049,455,7900,378,7
363,-9558,586,7000,5890000,7
806,-3521,515,9490,10300,7
784,-5533,371,9210,1130000,7
310,-6423,522,7380,2860000,7
550,-9483,485,4280,21400000,7
352,-12608,321,2200,82800000,7
265,-13890,562,2350,56800000,7
508,-4425,593,6510,11500,7
238,-5975,508,5910,3520000,7
657,-6683,374,7010,2610000,7
287,-6858,634,8680,867000,7
319,-5457,505,9280,19300,7
855,-3435,613,9530,148000,7
292,-10044,565,5640,16100000,7
509,-2785,392,7910,1130000,7
437,-8575,356,7720,49100,7
725,-6995,400,9920,10700000,7
995,-6984,120,8700,180000,7
440,-5189,343,7320,533000,7
286,-5314,556,6490,766000,7
347,-9541,578,5150,5000000,7
566,-7372,491,9310,74900,7
637,-2757,494,9460,129000,7
397,-4602,480,8260,79700,7
734,-6506,474,8700,8320,7
385,-14377,339,3400,65700000,7
574,-5509,532,7670,287000,7
481,-5523,529,7430,17700000,7
336,-5110,489,6490,60300,7
247,-5652,530,5970,275000,7
340,-7809,524,5120,36100000,7
530,-14761,347,1270,92100000,7
342,-2695,448,6100,1020000,7
666,-6820,613,7930,3190000,7
553,-10146,695,9860,1460,7
1310,-16309,560,4230,11700000,7
382,-6495,633,7540,3160000,7
320,-10820,275,6580,2420000,7
440,-7435,445,7790,2360000,7
740,-6104,293,9170,1280,7
880,-7086,295,9770,147000,7
694,-9200,524,6100,89400000,7
869,-4563,410,9590,32400,7
652,-5493,560,9590,24500000,7
239,-6329,641,8340,10800000,7
411,-7759,419,8120,99600,7
334,-5076,458,8210,59400,7
277,-9677,702,7720,3120000,7
650,-3061,515,8750,1090000,7
381,-20006,508,1210,93700000,7
266,-9441,654,4720,70900000,7
504,-5914,671,7560,178000,7
283,-5833,584,6120,44800000,7
4460,1355,500,9670,15900000,7
503,-5878,557,8540,467000,7
2300,-4175,219,9470,31000,7
481,-4199,417,8490,1460000,7
338,-9529,580,6940,35100,7
1500,-4671,552,9470,65200,7
405,-6949,487,4270,54500000,7
751,-3798,334,8750,15300,7
904,-4099,583,8810,134000,7
316,-8480,464,7690,1490,7
370,-4739,545,8650,551000,7
652,-4997,532,9000,1340000,7
1080,-4927,663,9600,3440000,7
513,-7268,644,8080,4670000,7
304,-5486,460,6010,3770000,7
467,-10286,550,6020,68900000,7
1490,-15366,792,7470,20200000,7
375,-7292,317,8870,58200,7
439,-3886,679,8040,8570000,7
317,-6000,455,6790,29100,7
377,-4582,478,6280,24500,7
1760,-4421,583,9580,1640000,7
329,-13908,411,3810,77700000,7
283,-9042,311,3250,4690000,7
313,-7952,312,5430,3040000,7
514,-3470,594,8510,881000,7
301,-9270,504,7820,6610000,7
444,-3175,614,9100,956000,7
343,-4781,549,7900,6550000,7
380,-4405,758,7790,71700,7
612,-3680,642,8230,28100,7
623,-5363,410,8030,23900000,7
1080,-3578,587,9470,9000000,7
539,-2626,513,9530,1460000,7
460,-10965,625,5240,4050000,7
424,-5627,684,7880,3110000,7
273,-10071,403,2650,80600000,7
485,-7760,298,7360,2130000,7
288,-6423,594,7720,3330000,7
607,-3475,489,9530,2300,7
359,-6081,598,9010,11600000,7
339,-4538,409,9320,1870,7
238,-9312,571,5050,7570000,7
290,-7489,394,5760,28900000,7
521,-5269,479,9370,214000,7
269,-6800,507,4520,35900000,7
303,-6292,707,7320,27700000,7
287,-7139,644,6170,20300,7
284,-12226,448,5850,60400,7
273,-4973,465,6960,32500000,7
388,-14034,523,3410,31300000,7
623,-4107,714,8510,249000,7
558,-9583,826,4360,44100000,7
528,-6171,736,7820,9000000,7
418,-4906,654,7840,31400,7
384,-14317,510,3890,28600000,7
537,-7464,666,6260,2420000,7
320,-8411,200,4700,49400000,7
861,-5362,452,9230,5990,7
559,-4807,602,9510,5880000,7
339,-14201,572,4550,39000000,7
730,-5312,553,9410,22600,7
500,-6489,514,8170,1180000,7
360,-7340,645,7920,5620000,7
523,-4366,582,9250,699000,7
610,-8137,580,5730,305000,7
315,-20084,356,967,69600000,7
732,-4801,425,9030,40500000,7
550,-4310,541,7710,2130000,7
459,-7227,835,5230,536000,7
610,-5313,304,5830,5200000,7
376,-5686,643,2620,80700000,7
755,-4474,582,7480,362000,7
243,-7224,557,4420,73100000,7
310,-8691,592,8080,32200000,7
588,-10493,814,4820,1110000,7
797,-17789,703,6640,24500000,7
714,-5516,441,8680,12100,7
1440,-6501,325,8380,3270000,7
274,-5659,462,6280,5340000,7
2140,-9237,702,6680,51800000,7
2590,-6972,797,7620,1410000,7
514,-7340,651,8010,12300000,7
250,-13626,420,3980,21900000,7
478,-3170,452,9160,30800,7
315,-8467,476,2570,96800000,7
490,-2506,587,9020,3360000,7
926,-9267,464,7950,4930000,7
295,-8603,434,5790,12300000,7
1190,-6104,444,8840,751000,7
693,-5551,577,9230,8290000,7
408,-9144,820,5750,9360000,7
362,-7716,576,8930,109000,7
269,-8471,640,4930,69900000,7
653,-7989,605,4760,70100000,7
304,-10521,538,7410,31600,7
451,-4305,534,7760,1010000,7
1150,-5820,578,7560,15700000,7
1400,-4481,566,8150,7370000,7
287,-3521,517,8390,140000,7
1500,-5464,589,7970,2890000,7
407,-5959,556,6970,12800,7
533,-4138,457,8870,18600,7
349,-4942,521,7820,424000,7
386,-8790,739,6690,2740000,7
375,-6761,381,5390,2500,7
298,-7364,672,4290,81800000,7
278,-4928,615,7500,19500000,7
472,-7972,398,5380,83000000,7
299,-11525,678,2960,79700000,7
612,-13936,952,3010,1260000,7
419,-7434,444,4540,89200000,7
393,-5059,467,7690,3930,7
569,-4911,521,8920,749000,7
1330,-6051,513,9700,5750,7
668,-4538,402,9700,1290,7
281,-6668,569,8560,480000,7
410,-8271,624,5860,96700,7
561,-4797,473,8980,783000,7
310,-9842,574,4780,21100000,7
311,-11113,286,2450,9320000,7
474,-6121,426,9540,144000,7
277,-10205,527,4180,14200000,7
858,-5845,547,9220,619000,7
320,-5735,482,7860,321000,7
895,-8658,448,8420,5020000,7
514,-14697,356,6090,1090,7
382,-9178,354,7310,8120000,7
443,-5294,579,8720,594000,7
547,-8221,345,8660,8270000,7
1050,-3341,510,9800,72200,7
459,-13496,559,3450,5760000,7
954,-4365,422,9430,7400000,7
316,-9342,389,4760,61900000,7
439,-3727,668,9210,4920000,7
1070,-4008,454,9130,40800000,7
676,-4644,513,8480,16100,7
371,-8409,450,7190,20800,7
791,-3881,179,9120,140000,7
552,-10283,256,6410,19900000,7
1210,-3893,496,9700,377000,7
481,-5525,698,7360,6640000,7
817,-16386,537,5710,51700000,7
537,-2427,264,8000,1950000,7
629,-4402,457,9320,193000,7
268,-7899,581,3710,74900000,7
503,-13418,263,3830,36300000,7
672,-5008,463,9530,702000,7
1560,-4089,402,9240,21000,7
389,-6660,608,8490,371000,7
509,-7201,178,7520,11000000,7
274,-5199,649,6210,32600000,7
302,-4722,660,6980,1920,7
1560,-4089,402,9240,21000,7
619,-7552,508,8550,60200,7
376,-4640,306,7450,29500,7
510,-4905,573,9270,8150,7
671,-4527,569,8910,2420,7
295,-7179,532,4730,64700000,7
440,-9344,606,4750,22400000,7
2380,-5918,600,7840,7360000,7
663,-8521,334,9250,2190000,7
513,-3895,562,8620,1040000,7
338,-4777,464,9430,247000,7
380,-4405,758,7790,71700,7
411,-8218,372,4790,173000,7
455,-8000,626,7310,2110000,7
312,-6037,522,8740,63800,7
1260,-4054,238,9460,14700,7
666,-4620,588,8810,25200,7
1770,-5135,352,9360,5380,7
255,-6517,432,3890,68700000,7
1710,-3621,413,9940,116000,7
388,-11040,582,3650,64800000,7
363,-10027,516,8240,6950000,7
317,-6219,572,8350,17100000,7
796,-7839,551,8600,26200000,7
1330,-3729,408,9200,956,7
353,-9700,459,5800,872000,7
382,-4481,529,8530,717000,7
736,-4066,500,8990,4840,7
365,-5750,405,6890,8430000,7
527,-3843,375,9650,101000,7
1280,-3600,570,8910,478000,7
657,-6296,503,8580,757000,7
1000,-4654,259,9760,1170,7
572,-5083,343,8620,307000,7
438,-6472,285,8460,4040000,7
501,-3398,443,9340,604000,7
420,-2959,497,9710,5080,7
1320,-3482,355,9630,133000,7
775,-3053,367,9880,88700,7
1200,-3255,395,9750,18500,7
394,-17293,597,2710,76600000,7
278,-11097,414,4280,38200000,7
363,-7395,617,7540,754000,7
505,-5875,568,8440,18900,7
761,-6506,394,9440,178000,7
378,-4494,489,9000,456000,7
310,-4329,468,7530,17900000,7
280,-5722,457,5940,1160000,7
492,-3149,490,9070,426000,7
305,-11014,456,4980,28300000,7
360,-4618,545,7530,4170000,7
596,-2066,371,9560,454,7
675,-6248,530,9700,354000,7
305,-8233,523,4020,77800000,7
310,-5273,406,4920,93700,7
346,-4552,527,8960,772000,7
618,-4997,525,8320,34700000,7
558,-4631,658,8140,22900000,7
252,-12358,547,2570,90700000,7
411,-4344,579,9280,71500,7
1470,-5855,329,8610,789000,7
297,-6598,509,7150,815,7
274,-5508,659,8460,3180000,7
302,-6520,414,4760,91000000,7
454,-7299,591,8040,32700000,7
481,-6666,375,7440,107000,7
1230,-7208,248,9820,2070,7
413,-12541,732,7570,5610000,7
723,-9415,310,6100,14700000,7
456,-5351,620,8720,138000,7
1500,-2965,607,9460,548000,7
423,-4566,539,8930,14000000,7
555,-6927,376,8370,7800,7
335,-6965,556,8080,16600000,7
343,-4678,511,8860,35400,7
329,-6457,500,5110,1100000,7
273,-7560,664,6130,309000,7
254,-7489,616,5490,31300000,7
399,-4923,334,8840,13500000,7
583,-2696,504,9380,743000,7
464,-9878,488,4930,25500000,7
364,-6937,481,7470,698000,7
1640,-15913,787,4160,88800000,7
545,-6492,494,9670,24500,7
379,-9002,298,6120,1940000,7
405,-5881,297,8720,11900,7
421,-5157,511,6960,2720000,7
410,-5373,350,8280,21700,7
1050,-3341,510,9800,72200,7
884,-7278,515,8760,703000,7
314,-10808,608,6790,230000,7
293,-11513,556,5040,4270000,7
313,-8970,348,6680,275000,7
628,-5835,372,9840,17200,7
332,-7101,737,7810,39200000,7
604,-7989,761,7110,1740000,7
342,-6342,666,8010,29200000,7
409,-7309,217,7360,68900,7
265,-6755,559,4440,84100000,7
645,-6707,309,9020,327000,7
454,-734,543,9460,614000,7
412,-5865,538,8020,109000,7
553,-4262,695,8760,99600,7
389,-6106,566,7210,1720000,7
632,-4880,615,7850,1860000,7
596,-4803,782,7220,22700000,7
412,-12756,407,1970,82500000,7
1130,-4400,374,9510,1890000,7
308,-9110,316,4840,33400,7
385,-3374,392,8840,132000,7
310,-9302,504,5780,40800000,7
1150,-3243,458,9490,38500,7
362,-7003,133,6910,1490000,7
1180,-6382,269,8950,8300000,7
324,-11384,421,3350,3420000,7
957,-10376,677,7200,22400000,7
331,-6220,570,7020,70300,7
399,-6516,656,7560,785000,7
456,-5824,319,7710,14200,7
339,-8281,479,8650,3100,7
537,-18215,597,1840,93700000,7
254,-7699,521,7210,348000,7
293,-7165,322,5580,62800000,7
431,-4599,530,7210,470000,7
489,-12238,455,5880,461000,7
260,-4203,448,6650,6000000,7
314,-12124,276,3890,29300000,7
388,-13564,459,4650,11000000,7
926,-4880,199,8660,8030000,7
607,-5400,450,9140,3050000,7
451,-4707,537,8280,5700000,7
561,-6126,435,7700,459000,7
277,-4385,625,8000,271000,7
336,-5712,727,5910,4540000,7
344,-7378,597,6460,28000000,7
420,-6530,439,7260,51800,7
614,-4561,565,8770,813000,7
542,-3037,582,9620,960000,7
506,-4909,326,9320,7330000,7
380,-8541,292,5270,39100000,7
364,-5315,644,3490,20600000,7
522,-2027,565,9380,863000,7
275,-7445,639,7100,1330000,7
638,-3751,486,9040,3430,7
397,-4837,473,7480,6920,7
299,-8084,497,8330,338000,7
325,-4108,652,8640,138000,7
775,-4808,467,9580,47900,7
1200,-4563,525,5780,1320000,7
775,-4046,602,9050,20200,7
2310,-6410,737,7330,13800000,7
433,-10665,543,6310,583000,7
1350,-7361,468,8600,70600,7
264,-7236,365,6050,14300000,7
322,-3972,648,5640,21600000,7
492,-9252,336,9420,1140000,7
421,-4570,642,8070,285000,7
417,-4831,382,9540,38000,7
398,-7981,305,8330,32700,7
299,-4650,401,5910,252000,7
1910,-5192,535,7240,10200000,7
890,-5950,582,9450,16000,7
333,-6761,649,7240,3460000,7
1110,-7789,455,9150,23200000,7
720,-2991,562,9640,53900,7
317,-5187,513,8530,2690000,7
421,-5157,498,8300,461000,7
1300,-2701,353,9790,500000,7
681,-3972,458,8950,21900,7
1580,-4663,421,9570,161000,7
430,-4920,241,7280,24200,7
274,-7184,632,7930,853000,7
711,-12897,505,4760,25000000,7
292,-15870,549,4250,40400000,7
423,-5767,142,6570,3900000,7
337,-5591,510,7700,18500000,7
359,-9949,246,4820,71300000,7
1090,-4362,420,9850,4740,7
431,-10722,411,6450,3190000,7
371,-5641,631,6450,6020000,7
983,-7456,344,7900,8230000,7
463,-3892,397,9690,152,7
439,-13210,486,4330,19200000,7
461,-5243,563,9370,11100,7
567,-3622,578,9520,566000,7
464,-6962,298,7990,16800,7
538,-5015,450,7940,38800000,7
579,-2689,475,8580,38900,7
769,-7381,469,3610,51600000,7
380,-5295,648,7910,21600,7
318,-10330,324,1360,93100000,7
980,-9573,465,8650,1800000,7
285,-4100,530,6760,44800000,7
290,-5536,593,7160,128000,7
374,-7516,640,6630,20100000,7
439,-3727,668,9210,4920000,7
919,-12412,438,7100,26200000,7
659,-5523,69.2,7560,1450,7
335,-3757,532,8870,7780000,7
323,-12181,540,2940,77500000,7
479,-4807,285,7370,2610,7
603,-5463,370,8400,82100,7
266,-6109,569,6680,13400000,7
1030,-3139,176,9620,1660,7
307,-8121,461,5510,19400000,7
533,-4542,308,8730,22000,7
317,-7240,527,6530,62900,7
366,-9295,344,4970,1670000,7
281,-7641,528,5180,42500000,7
310,-9302,504,5780,40800000,7
292,-6257,655,4690,17300000,7
263,-3442,636,6760,8070000,7
705,-8907,568,9280,135000,7
2190,-2874,488,9900,494000,7
744,-4845,654,8750,41700,7
1090,-5509,280,9080,3270000,7
319,-3244,448,8260,756000,7
1570,-3636,401,9690,24600,7
404,-3887,616,7540,32400000,7
340,-4331,596,9320,94300,7
651,-5003,281,6650,79200,7
528,-9827,380,4970,7510000,7
689,-2766,457,9220,35700,7
791,-4788,332,7890,12600000,7
277,-7431,589,4380,57300000,7
285,-10057,653,7380,39700000,7
481,-5525,698,7360,6640000,7
380,-9581,661,7620,79200000,7
334,-5988,550,8240,44800000,7
1930,-3629,177,9580,9280,7
413,-3753,605,8660,6290000,7
561,-7939,476,8210,9920,7
426,-6995,244,7520,1160000,7
985,-4607,580,7140,14700000,7
316,-4852,655,8190,17600,7
635,-2471,294,9200,4110,7
876,-5545,725,7470,2720000,7
1010,-7711,190,9640,549000,7
799,-7828,726,4630,817000,7
344,-5466,396,8580,13300,7
268,-11206,514,4210,80300000,7
312,-3935,328,7260,2860000,7
286,-6036,359,6850,10000,7
591,-5320,400,8530,604000,7
1330,-4957,397,9660,57700,7
374,-4860,319,7500,1810,7
822,-5234,201,9610,52500,7
1410,-6210,301,9320,1930,7
1230,-6602,449,9580,533,7
893,-4226,479,9260,39900,7
307,-10023,733,7940,6140000,7
287,-8684,550,7650,476,7
298,-2915,490,8470,3800000,7
286,-6349,540,6770,36800000,7
328,-7414,539,5820,818000,7
753,-9721,573,7330,74900000,7
310,-13502,353,3620,8940000,7
929,-5217,525,9230,2650000,7
1120,-3123,484,9380,7060000,7
339,-5766,673,7040,49300000,7
317,-5295,442,3820,46700000,7
612,-3680,642,8230,28100,7
411,-5298,484,7410,2280000,7
383,-6326,484,7540,11000,7
276,-8795,473,3580,85000000,7
435,-7960,676,9200,101000,7
290,-10057,307,4330,38800000,7
407,-6763,292,8230,1170000,7
428,-15881,694,3940,7810000,7
1270,-4075,633,7880,1110000,7
841,-7217,795,6300,4190000,7
353,-10322,619,6700,165000,7
312,-4973,604,7470,11900000,7
855,-3435,613,9530,148000,7
348,-7013,187,6000,2910000,7
370,-9047,524,6540,8950,7
415,-10188,307,7920,1290000,7
478,-3170,452,9160,30800,7
278,-13920,485,4090,24500000,7
439,-3400,650,9570,1020000,7
648,-6093,567,9640,61000,7
335,-6537,546,6960,8870000,7
1590,-5659,510,8820,158000,7
343,-23309,507,880,51000000,7
703,-4028,543,9680,18900,7
248,-4173,606,5320,9560000,7
1270,-6659,502,9730,8850000,7
277,-6470,605,7000,998000,7
876,-5545,725,7470,2720000,7
361,-6769,495,6530,21700000,7
339,-10773,479,5880,214000,7
435,-9256,385,4330,24100000,7
464,-5541,267,7380,4190000,7
467,-4419,387,9750,46900,7
311,-5927,511,7240,82600,7
415,-8287,232,8760,1380,7
814,-11867,608,5980,2420000,7
319,-9944,492,6390,23500000,7
403,-1986,420,9650,9810000,7
432,-6117,319,7570,1600000,7
386,-7760,516,6510,5370000,7
300,-7547,729,6850,35800000,7
1690,-2590,379,9660,7670,7
339,-9259,285,2970,74300000,7
321,-6825,768,6780,16500000,7
388,-5846,500,8240,16000,7
372,-10482,406,3060,31300000,7
1510,-3325,365,9400,72700,7
450,-9001,412,8800,252000,7
292,-4976,638,7380,11700000,7
487,-8931,286,6380,6000000,7
563,-2491,576,9310,85000,7
374,-6181,591,7200,4820000,7
317,-6083,527,6350,602000,7
855,-3435,613,9530,148000,7
1050,-3663,598,9390,114000,7
1010,-2728,596,9380,156000,7
316,-9342,389,4760,61900000,7
298,-6824,445,5990,5080000,7
372,-5343,522,8110,2630000,7
325,-8355,318,8480,162000,7
461,-9138,294,7450,5000000,7
256,-11782,419,3830,7240000,7
403,-4809,544,9680,6570000,7
849,-4189,715,9200,9290000,7
329,-4788,573,7540,2480000,7
4890,-3837,520,9670,248000,7
418,-12810,382,5570,7500000,7
367,-7488,658,5990,12400000,7
674,-5192,387,9220,487000,7
390,-8733,526,5870,24000000,7
336,-11531,777,3340,30800000,7
384,-11539,363,3200,1360000,7
554,-10068,564,9320,1300000,7
463,-4448,562,8760,147000,7
522,-5772,675,7750,3870000,7
1140,-2481,251,9620,9370,7
357,-4624,702,8050,1160000,7
538,-5709,352,7860,53500000,7
949,-7315,508,8620,1180000,7
718,-5768,721,7110,907000,7
352,-6875,282,4840,37400000,7
486,732,399,9220,8000000,7
562,-4537,432,9360,691000,7
373,-9947,186,5460,45100000,7
311,-6483,526,6880,5980000,7
266,-9339,736,4540,7460000,7
339,-6743,506,5540,33900000,7
419,-15584,791,2620,63100000,7
899,-5136,429,9740,168000,7
323,-5433,580,7480,935000,7
1570,-4300,360,9870,41300,7
636,-4257,617,9460,50700,7
567,-5858,461,8720,31500,7
316,-7201,458,8430,135000,7
281,-7423,678,5560,9040000,7
613,-5513,530,8730,436000,7
280,-5040,534,8920,69700,7
391,-6358,561,6140,62100000,7
269,-9047,433,4490,25900000,7
281,-10506,371,2680,74800000,7
676,-11603,706,3290,71800000,7
325,-11891,641,2240,62700000,7
1260,-1706,394,9390,74400,7
937,-3379,539,9350,957000,7
318,-5091,600,6630,61100000,7
488,-7501,529,9320,251000,7
581,-9986,442,6100,3920000,7
273,-4938,485,7390,913000,7
600,-11709,531,4810,69900000,7
333,-9219,535,6120,32800000,7
291,-11938,266,2940,77100000,7
300,-7292,541,8110,3210000,7
438,-7403,485,8750,57700000,7
284,-9712,440,4660,17000000,7
527,-12095,645,7950,34700000,7
669,-5592,652,7980,486000,7
380,-5124,451,8170,1440000,7
441,-5127,350,9170,2420,7
330,-9316,337,6570,16100000,7
262,-10585,580,4880,25500000,7
324,-4835,472,8620,2490,7
775,-8585,449,7490,1000000,7
395,-13826,898,4120,13700000,7
286,-9119,601,5320,43200000,7
545,-6815,526,9000,539000,7
309,-7498,653,5980,67300000,7
678,-3407,295,9240,4020,7
3040,-4215,466,8330,2660000,7
416,-6445,491,8350,4660000,7
328,-5882,703,8380,1060000,7
2500,-5621,236,9480,4280000,7
619,-6014,590,6290,22800000,7
613,-5974,352,7980,36200,7
1130,-6608,403,4830,233000,7
407,-5847,529,7670,69000,7
310,-9302,504,5780,40800000,7
1180,-1761,454,9930,18200,7
697,-4490,457,9860,1960000,7
354,-6418,430,8850,2110,7
391,-7452,475,7620,180000,7
334,-10839,415,5540,541000,7
613,-9060,457,7590,73600,7
702,-5531,226,8910,63100,7
1230,-5683,383,8850,2950000,7
318,-15886,422,2080,89600000,7
312,-10609,339,6500,6680000,7
3050,-11127,804,3230,30800000,7
463,-6949,230,7370,619,7
387,-5176,744,6900,2920000,7
439,-3886,679,8040,8570000,7
436,-14734,805,4790,6270000,7
346,-4272,611,7430,244000,7
294,-4354,535,7610,889000,7
546,-7477,287,7700,48300,7
460,-8350,695,5410,707000,7
572,-5573,563,8650,22000,7
1890,-6214,420,9490,18100,7
807,-14007,634,2850,93700000,7
1180,-4129,447,9790,89300,7
324,-7262,581,7910,835000,7
518,-5606,542,9610,12800,7
665,-3880,404,9020,57700000,7
352,-8755,499,5360,44400000,7
321,-8199,597,7620,18900000,7
351,-9430,565,7640,1390000,7
314,-6576,640,8640,832000,7
706,-5656,453,8160,524000,7
351,-10108,452,5240,31500000,7
675,-6248,530,9700,354000,7
743,-3165,471,9270,1780,7
483,-9044,729,6170,12500000,7
312,-12557,476,3810,28500000,7
648,-3816,385,9720,19300,7
409,-18037,639,2110,68700000,7
394,-4483,261,6600,1990000,7
633,-4104,522,8800,9380,7
336,-8258,394,6220,21300000,7
390,-3774,661,9170,2460000,7
337,-9343,705,5150,36500000,7
320,-12643,823,4170,56200000,7
435,-5430,556,8200,177000,7
471,-6806,566,9750,136000,7
410,-5373,350,8280,21700,7
248,-6394,453,5760,63200000,7
451,-6552,778,8990,280000,7
837,-5625,533,8380,2510000,7
1010,-6239,394,8630,1570000,7
336,-5015,372,5990,12600000,7
408,-10778,530,8160,3680000,7
345,-11140,524,1760,91100000,7
891,-4029,428,9220,32900,7
256,-10025,524,6130,1350000,7
298,-12778,806,4620,78000000,7
265,-9127,625,5910,1380000,7
1170,-2640,112,9780,10800,7
832,-12824,787,4720,22100000,7
319,-9233,699,6770,1600000,7
452,-5358,531,8180,6940000,7
293,-4807,649,8880,1300000,7
267,-14409,582,5040,6700000,7
296,-10059,384,5610,37300000,7
444,-3544,324,8830,3650,7
909,-4053,587,9210,2910000,7
698,-3188,331,9430,721000,7
375,-4378,378,8510,33600,7
324,-11384,421,3350,3420000,7
998,-7038,273,8890,878000,7
555,-4394,699,8860,3220000,7
457,-6104,384,7900,518000,7
723,-3281,117,9160,1390,7
295,-11606,678,6760,27300000,7
649,-6021,538,8020,2220000,7
544,-8034,444,7560,164000,7
558,-9453,572,6260,481000,7
344,-5933,532,8760,103000,7
470,-5678,310,7000,1100000,7
1220,-3861,489,9750,2580,7
1570,-3636,401,9690,24600,7
281,-12951,537,2650,63600000,7
282,-6941,628,7950,406000,7
291,-6858,621,6920,36300,7
1260,-4054,238,9460,14700,7
273,-7560,664,6130,309000,7
655,-6644,441,9220,17900,7
535,-4390,535,9200,3100000,7
322,-6416,428,6960,35200,7
453,-8970,316,7950,5530000,7
283,-9145,596,3920,86700000,7
1390,-2884,454,9730,960000,7
845,-4132,384,9070,212000,7
310,-8277,634,6300,44700000,7
479,-5142,362,8580,583000,7
371,-5682,571,6180,18000000,7
458,-3780,225,7270,514,7
452,-7327,215,9270,27300,7
278,-4928,615,7500,19500000,7
476,-3660,449,9710,273000,7
325,-4108,652,8640,138000,7
327,-16784,725,4110,54400000,7
313,-11112,631,3540,79500000,7
1020,-4288,490,7940,51000,7
467,-4419,387,9750,46900,7
623,-4152,477,9410,287000,7
446,-3579,475,9220,920000,7
363,-6130,720,9120,55100000,7
355,-3836,452,9150,951,7
470,-4566,460,9340,2560,7
326,-12781,582,4850,34900000,7
627,-5861,837,4780,5710000,7
747,-5230,352,9110,121000,7
623,-4096,552,9350,1740000,7
1010,-4854,510,7590,3400000,7
2530,-3943,685,8900,183000,7
700,-6872,581,7910,141000,7
515,-7799,687,6400,52300000,7
644,-4441,392,9640,7130,7
1460,-4330,289,8410,582000,7
315,-8017,608,6170,11100000,7
252,-6029,704,6360,3440000,7
268,-5826,402,3170,76600000,7
703,-7186,318,8080,25700,7
1530,-7455,308,9160,1570,7
1050,-3663,598,9390,114000,7
613,-4867,452,8730,51900,7
395,-3261,542,8180,63900,7
415,-8139,693,8240,726000,7
589,-2219,469,9690,900000,7
341,-10150,338,5210,2020000,7
403,-11530,574,4690,73300000,7
261,-8648,442,5200,18400000,7
623,-9348,588,5800,30900000,7
506,-6233,740,5170,1830000,7
348,-9796,820,4520,54300000,7
372,-12346,535,5610,30900000,7
415,-8414,163,5100,34100000,7
618,-2729,579,9040,19300000,7
1150,-9494,531,6680,21800000,7
458,-3300,409,9330,6540,7
317,-13044,427,2010,74500000,7
278,-10011,397,4880,30200000,7
603,-3719,589,8900,48100,7
464,-5826,498,7480,5450,7
357,-9755,432,4150,849000,7
407,-5865,589,7240,1590000,7
287,-5047,473,7490,46600,7
817,-8666,414,8520,30700,7
1430,-5321,165,9190,113000,7
253,-13333,623,4490,21200000,7
863,-3654,500,9000,37500,7
322,-16980,489,3730,48200000,7
297,-14000,497,3490,9290000,7
527,-4520,546,9120,6310,7
489,-8449,686,8230,2450000,7
448,-9351,345,7060,19100000,7
784,-5533,371,9210,1130000,7
921,-5931,468,9280,10800,7
540,-7638,573,9020,1800000,7
488,-4758,520,8150,172000,7
316,-8720,599,7440,13100000,7
361,-6256,258,7410,5460000,7
273,-13034,636,7090,2550000,7
497,-5047,330,9050,23300,7
447,-18982,622,2390,85900000,7
599,-3888,514,9480,7360,7
345,-10408,272,5680,48300000,7
731,-5002,368,7690,15300,7
689,-2766,457,9220,35700,7
367,-4606,556,9200,271000,7
500,-9940,691,7480,7910000,7
266,-14876,444,2660,71800000,7
442,-5242,521,8950,5540,7
431,-5025,535,7160,32600000,7
327,-9258,402,5970,3850000,7
284,-7031,448,4680,64900000,7
314,-5480,561,8710,17900,7
320,-16208,322,2050,12800000,7
577,-6169,278,9440,13200,7
383,-9507,465,6580,78800,7
479,-6006,356,9170,3350000,7
305,-14884,476,3310,31000000,7
481,-4295,370,8230,72100,7
283,-7365,209,4730,1620000,7
268,-7722,666,6460,12400000,7
345,-15711,555,2220,85900000,7
784,-5533,371,9210,1130000,7
333,-7165,485,7060,782000,7
312,-4535,500,7310,19200000,7
500,-3835,566,9630,61800,7
