speechiness,loudness,danceability,target
339,-5766,673,7
317,-5295,442,7
612,-3680,642,7
411,-5298,484,7
383,-6326,484,7
276,-8795,473,7
435,-7960,676,7
290,-10057,307,7
407,-6763,292,7
428,-15881,694,7
1270,-4075,633,7
841,-7217,795,7
353,-10322,619,7
312,-4973,604,7
855,-3435,613,7
348,-7013,187,7
370,-9047,524,7
415,-10188,307,7
478,-3170,452,7
278,-13920,485,7
439,-3400,650,7
648,-6093,567,7
335,-6537,546,7
1590,-5659,510,7
343,-23309,507,7
703,-4028,543,7
248,-4173,606,7
1270,-6659,502,7
277,-6470,605,7
876,-5545,725,7
361,-6769,495,7
339,-10773,479,7
435,-9256,385,7
464,-5541,267,7
467,-4419,387,7
311,-5927,511,7
415,-8287,232,7
814,-11867,608,7
319,-9944,492,7
403,-1986,420,7
432,-6117,319,7
386,-7760,516,7
300,-7547,729,7
1690,-2590,379,7
339,-9259,285,7
321,-6825,768,7
388,-5846,500,7
372,-10482,406,7
1510,-3325,365,7
450,-9001,412,7
292,-4976,638,7
487,-8931,286,7
563,-2491,576,7
374,-6181,591,7
317,-6083,527,7
855,-3435,613,7
1050,-3663,598,7
1010,-2728,596,7
316,-9342,389,7
298,-6824,445,7
372,-5343,522,7
325,-8355,318,7
461,-9138,294,7
256,-11782,419,7
403,-4809,544,7
849,-4189,715,7
329,-4788,573,7
4890,-3837,520,7
418,-12810,382,7
367,-7488,658,7
674,-5192,387,7
390,-8733,526,7
336,-11531,777,7
384,-11539,363,7
554,-10068,564,7
463,-4448,562,7
522,-5772,675,7
1140,-2481,251,7
357,-4624,702,7
538,-5709,352,7
949,-7315,508,7
718,-5768,721,7
352,-6875,282,7
486,732,399,7
562,-4537,432,7
373,-9947,186,7
311,-6483,526,7
266,-9339,736,7
339,-6743,506,7
419,-15584,791,7
899,-5136,429,7
323,-5433,580,7
1570,-4300,360,7
636,-4257,617,7
567,-5858,461,7
316,-7201,458,7
281,-7423,678,7
613,-5513,530,7
280,-5040,534,7
391,-6358,561,7
269,-9047,433,7
281,-10506,371,7
676,-11603,706,7
325,-11891,641,7
1260,-1706,394,7
937,-3379,539,7
318,-5091,600,7
488,-7501,529,7
581,-9986,442,7
273,-4938,485,7
600,-11709,531,7
333,-9219,535,7
291,-11938,266,7
300,-7292,541,7
438,-7403,485,7
284,-9712,440,7
527,-12095,645,7
669,-5592,652,7
380,-5124,451,7
441,-5127,350,7
330,-9316,337,7
262,-10585,580,7
324,-4835,472,7
775,-8585,449,7
395,-13826,898,7
286,-9119,601,7
545,-6815,526,7
309,-7498,653,7
678,-3407,295,7
3040,-4215,466,7
416,-6445,491,7
328,-5882,703,7
2500,-5621,236,7
619,-6014,590,7
613,-5974,352,7
1130,-6608,403,7
407,-5847,529,7
310,-9302,504,7
1180,-1761,454,7
697,-4490,457,7
354,-6418,430,7
391,-7452,475,7
334,-10839,415,7
613,-9060,457,7
702,-5531,226,7
1230,-5683,383,7
318,-15886,422,7
312,-10609,339,7
3050,-11127,804,7
463,-6949,230,7
387,-5176,744,7
439,-3886,679,7
436,-14734,805,7
346,-4272,611,7
294,-4354,535,7
546,-7477,287,7
460,-8350,695,7
572,-5573,563,7
1890,-6214,420,7
807,-14007,634,7
1180,-4129,447,7
324,-7262,581,7
518,-5606,542,7
665,-3880,404,7
352,-8755,499,7
321,-8199,597,7
351,-9430,565,7
314,-6576,640,7
706,-5656,453,7
351,-10108,452,7
675,-6248,530,7
743,-3165,471,7
483,-9044,729,7
312,-12557,476,7
648,-3816,385,7
409,-18037,639,7
394,-4483,261,7
633,-4104,522,7
336,-8258,394,7
390,-3774,661,7
337,-9343,705,7
320,-12643,823,7
435,-5430,556,7
471,-6806,566,7
410,-5373,350,7
248,-6394,453,7
451,-6552,778,7
837,-5625,533,7
1010,-6239,394,7
336,-5015,372,7
408,-10778,530,7
345,-11140,524,7
891,-4029,428,7
256,-10025,524,7
298,-12778,806,7
265,-9127,625,7
1170,-2640,112,7
832,-12824,787,7
319,-9233,699,7
452,-5358,531,7
293,-4807,649,7
267,-14409,582,7
296,-10059,384,7
444,-3544,324,7
909,-4053,587,7
698,-3188,331,7
375,-4378,378,7
324,-11384,421,7
998,-7038,273,7
555,-4394,699,7
457,-6104,384,7
723,-3281,117,7
295,-11606,678,7
649,-6021,538,7
544,-8034,444,7
558,-9453,572,7
344,-5933,532,7
470,-5678,310,7
1220,-3861,489,7
1570,-3636,401,7
281,-12951,537,7
282,-6941,628,7
291,-6858,621,7
1260,-4054,238,7
273,-7560,664,7
655,-6644,441,7
535,-4390,535,7
322,-6416,428,7
453,-8970,316,7
283,-9145,596,7
1390,-2884,454,7
845,-4132,384,7
310,-8277,634,7
479,-5142,362,7
371,-5682,571,7
458,-3780,225,7
452,-7327,215,7
278,-4928,615,7
476,-3660,449,7
325,-4108,652,7
327,-16784,725,7
313,-11112,631,7
1020,-4288,490,7
467,-4419,387,7
623,-4152,477,7
446,-3579,475,7
363,-6130,720,7
355,-3836,452,7
470,-4566,460,7
326,-12781,582,7
627,-5861,837,7
747,-5230,352,7
623,-4096,552,7
1010,-4854,510,7
2530,-3943,685,7
700,-6872,581,7
515,-7799,687,7
644,-4441,392,7
1460,-4330,289,7
315,-8017,608,7
252,-6029,704,7
268,-5826,402,7
703,-7186,318,7
1530,-7455,308,7
1050,-3663,598,7
613,-4867,452,7
395,-3261,542,7
415,-8139,693,7
589,-2219,469,7
341,-10150,338,7
403,-11530,574,7
261,-8648,442,7
623,-9348,588,7
506,-6233,740,7
348,-9796,820,7
372,-12346,535,7
415,-8414,163,7
618,-2729,579,7
1150,-9494,531,7
458,-3300,409,7
317,-13044,427,7
278,-10011,397,7
603,-3719,589,7
464,-5826,498,7
357,-9755,432,7
407,-5865,589,7
287,-5047,473,7
817,-8666,414,7
1430,-5321,165,7
253,-13333,623,7
863,-3654,500,7
322,-16980,489,7
297,-14000,497,7
527,-4520,546,7
489,-8449,686,7
448,-9351,345,7
784,-5533,371,7
921,-5931,468,7
540,-7638,573,7
488,-4758,520,7
316,-8720,599,7
361,-6256,258,7
273,-13034,636,7
497,-5047,330,7
447,-18982,622,7
599,-3888,514,7
345,-10408,272,7
731,-5002,368,7
689,-2766,457,7
367,-4606,556,7
500,-9940,691,7
266,-14876,444,7
442,-5242,521,7
431,-5025,535,7
327,-9258,402,7
284,-7031,448,7
314,-5480,561,7
320,-16208,322,7
577,-6169,278,7
383,-9507,465,7
479,-6006,356,7
305,-14884,476,7
481,-4295,370,7
283,-7365,209,7
268,-7722,666,7
345,-15711,555,7
784,-5533,371,7
333,-7165,485,7
312,-4535,500,7
500,-3835,566,7
649,-12208,524,7
327,-6676,588,7
317,-11287,593,7
489,-2912,747,7
415,-5561,607,7
577,-6346,368,7
424,-5754,229,7
533,-4390,173,7
336,-7170,554,7
991,-5237,399,7
388,-4957,559,7
547,-5887,587,7
294,-9383,503,7
306,-5699,793,7
326,-7066,571,7
278,-6265,464,7
995,-5832,437,7
345,-6219,718,7
356,-4190,535,7
604,-4310,385,7
478,-3170,452,7
264,-10345,640,7
299,-8039,377,7
440,-9175,612,7
3820,-2839,291,7
765,-5598,485,7
657,-4056,371,7
1110,-2936,515,7
473,-9307,619,7
415,-5674,710,7
356,-9135,611,7
1000,-4626,409,7
454,-11361,455,7
338,-4708,599,7
359,-3323,652,7
286,-5708,545,7
3870,-5106,404,7
1330,-10390,615,7
407,-9760,502,7
338,-8740,547,7
783,-4496,587,7
1090,-3998,383,7
2200,-13056,696,7
321,-9811,659,7
1840,-6076,536,7
351,-10108,452,7
526,-5428,643,7
2920,-2216,450,7
769,-2993,440,7
522,-3556,550,7
386,-3902,499,7
398,-7275,574,7
464,-9096,528,7
728,-6844,694,7
336,-11482,506,7
338,-13445,522,7
277,-11221,456,7
836,-6096,560,7
794,-2173,632,7
313,-6080,420,7
482,-4456,484,7
349,-9989,439,7
515,-4918,453,7
1050,-5000,331,7
685,-14201,508,7
563,-11927,400,7
379,-14862,603,7
270,-9484,579,7
340,-9452,787,7
626,-7679,400,7
358,-13382,704,7
349,-14029,803,7
284,-9272,561,7
450,-8314,792,7
518,-10434,641,7
335,-15028,269,7
554,-3070,536,7
359,-2431,578,7
370,-6127,660,7
463,-3892,397,7
507,-2610,551,7
575,-3774,473,7
395,-3936,554,7
742,-6870,566,7
329,-5833,509,7
276,-15639,293,7
983,-3682,389,7
322,-8621,282,7
751,-8069,447,7
710,-6355,567,7
358,-16129,606,7
1200,-5439,409,7
2380,-5918,600,7
365,-14307,783,7
574,-4507,489,7
1130,-3891,492,7
954,-4419,477,7
617,-4860,436,7
415,-6301,178,7
612,-5024,459,7
348,-4262,639,7
1190,-5441,367,7
403,-10910,426,7
1680,-3187,408,7
1790,-5573,728,7
727,-3935,180,7
428,-6398,564,7
386,-6205,508,7
670,-10853,603,7
320,-6086,561,7
319,-9944,492,7
328,-8274,591,7
306,-9326,253,7
2000,-6637,594,7
407,-4066,378,7
382,-7662,530,7
1230,-3323,333,7
330,-7367,490,7
278,-8032,515,7
376,-9175,623,7
435,-7960,676,7
970,-2641,229,7
666,-6181,407,7
582,-6947,513,7
725,-3832,385,7
263,-11764,330,7
753,-4934,498,7
356,-4569,677,7
335,-5023,341,7
1130,-3994,524,7
495,-6479,559,7
837,-6803,324,7
1020,-741,583,7
435,-4647,399,7
499,-9928,414,7
748,-6636,507,7
515,-4556,649,7
438,-5543,728,7
3130,-1590,446,7
1170,-2990,558,7
383,-8619,397,7
821,-5194,648,7
535,-9601,688,7
250,-7259,413,7
1140,-3790,660,7
460,-13916,493,7
527,-12095,645,7
474,-3662,717,7
366,-7147,472,7
648,-5734,343,7
403,-9810,523,7
762,-9237,546,7
388,-7705,600,7
337,-13181,549,7
432,-7340,754,7
512,-4030,544,7
412,-4941,698,7
270,-9484,579,7
335,-15489,503,7
271,-6660,595,7
565,-5656,372,7
465,-4778,536,7
549,-9280,630,7
367,-5987,778,7
914,-8521,335,7
2740,-3438,537,7
297,-10433,541,7
276,-9744,828,7
740,-5174,582,7
346,-11019,534,7
968,-5411,744,7
371,-10274,366,7
400,-10615,650,7
1840,-7291,412,7
4740,-1623,504,7
452,-5358,531,7
568,-3750,485,7
346,-7877,602,7
356,-4408,548,7
806,-8063,687,7
2110,-3175,462,7
262,-6709,624,7
280,-5104,607,7
331,-9897,767,7
304,-13458,553,7
308,-9110,316,7
425,-6362,513,7
582,-4261,653,7
486,-6156,554,7
602,-8304,369,7
1090,-16729,575,7
360,-4618,545,7
322,-5427,679,7
356,-4569,677,7
365,-5731,623,7
370,-4276,425,7
452,-7327,215,7
423,-6480,503,7
598,-3419,411,7
452,-7327,215,7
381,-6304,495,7
281,-6121,560,7
307,-10076,604,7
303,-5414,491,7
592,-4542,583,7
525,-6139,533,7
419,-2224,463,7
304,-10344,372,7
374,-6087,553,7
744,-5836,601,7
1190,-5231,166,7
383,-7062,573,7
1460,-2238,444,7
253,-13333,623,7
346,-11500,574,7
299,-9242,334,7
261,-18068,622,7
899,-6236,301,7
287,-6431,693,7
513,-3762,489,7
1190,-3796,497,7
1330,-3729,408,7
346,-5466,705,7
376,-9381,277,7
805,-3126,459,7
391,-5659,455,7
441,-6787,318,7
411,-8193,799,7
614,-4254,536,7
640,-4371,292,7
275,-5534,572,7
424,-3553,507,7
757,-10492,364,7
230,-10940,529,7
791,-3881,179,7
507,-3895,496,7
577,-5578,397,7
262,-7115,510,7
252,-7012,580,7
350,-11952,544,7
309,-12553,598,7
1550,-3247,601,7
1000,-6237,504,7
426,-8813,474,7
1420,-5215,402,7
413,-7250,501,7
439,-3727,668,7
288,-6421,591,7
892,-6209,391,7
940,-5611,438,7
1310,101,529,7
266,-11523,391,7
936,-5825,607,7
396,-6883,425,7
392,-11819,766,7
627,-7943,522,7
371,-5641,631,7
357,-5542,247,7
316,-7787,345,7
597,-8191,182,7
343,-6356,328,7
537,-2427,264,7
318,-8806,479,7
510,-8079,459,7
359,-6570,678,7
411,-5401,568,7
518,-3904,493,7
318,-5815,542,7
386,-15747,366,7
283,-10118,572,7
379,-4718,628,7
449,-17363,361,7
311,-5021,672,7
441,-7015,375,7
1140,-9050,352,7
611,-3449,369,7
676,-6903,674,7
451,-7607,433,7
303,-13728,349,7
434,-4319,233,7
263,-7081,511,7
809,-11903,173,7
324,-5627,464,7
399,-2189,545,7
423,-10740,679,7
412,-11017,757,7
705,-2803,387,7
455,-8303,399,7
1540,-5552,383,7
362,-3498,572,7
633,-7031,137,7
761,-6506,394,7
718,-7665,502,7
1340,-5420,383,7
583,-3775,522,7
270,-7902,420,7
691,-2700,596,7
354,-5001,407,7
288,-5054,515,7
320,-9911,616,7
512,-6548,545,7
569,-4966,505,7
704,-6430,463,7
897,-3926,689,7
431,-4599,530,7
363,-5668,739,7
292,-6381,512,7
1260,-4936,310,7
297,-6491,490,7
271,-5364,564,7
307,-9055,305,7
318,-10390,575,7
292,-5868,566,7
560,-4900,720,7
320,-5735,482,7
390,-7426,371,7
365,-6461,712,7
1280,-2820,323,7
596,-5381,440,7
308,-6781,549,7
680,-7837,356,7
292,-5318,440,7
264,-9006,548,7
1310,-5090,698,7
787,-10179,362,7
542,-1945,481,7
324,-5627,464,7
325,-12437,523,7
624,-6237,438,7
838,-3259,591,7
349,-5717,512,7
333,-17701,495,7
411,-7081,524,7
397,-6859,495,7
304,-16336,653,7
364,-6301,311,7
322,-4215,638,7
308,-15493,251,7
603,-7307,629,7
562,-4537,432,7
440,-9430,241,7
820,-5669,667,7
458,-5905,565,7
427,-15039,475,7
310,-10927,573,7
1520,-3295,269,7
342,-8169,637,7
345,-12889,539,7
270,-7902,420,7
1000,-11941,552,7
451,-4157,458,7
404,-5133,418,7
393,-3329,488,7
1170,-4149,451,7
517,-14981,640,7
512,-4549,532,7
1050,-3663,598,7
815,-1487,306,7
1100,-8144,352,7
729,-3141,385,7
446,-10028,377,7
315,-7577,484,7
352,-2371,468,7
517,-3463,504,7
2330,-2533,385,7
283,-12523,607,7
769,-7999,474,7
381,-12228,344,7
1010,-2171,433,7
719,-4818,323,7
893,-15478,421,7
901,-4807,461,7
319,-7329,423,7
979,-7903,525,7
785,-6071,657,7
622,-4448,475,7
499,-9928,414,7
1480,-3233,234,7
3040,-4215,466,7
433,-9720,443,7
373,-5123,346,7
963,-3080,333,7
935,-6847,439,7
498,-4624,474,7
372,-11259,650,7
334,-7926,411,7
972,-7764,783,7
1270,-4075,633,7
593,-4671,578,7
889,-13105,680,7
572,-5993,579,7
574,-4792,289,7
823,-3940,453,7
409,-6112,704,7
278,-5455,424,7
479,-7605,570,7
247,-7703,718,7
416,-4325,175,7
943,-6237,572,7
1090,-6041,535,7
673,-3984,234,7
489,-6740,563,7
631,-6860,554,7
880,-5026,437,7
786,-4265,456,7
385,-6285,544,7
338,-18362,541,7
1170,-10077,651,7
550,-7010,320,7
1500,-3832,486,7
494,-7719,108,7
358,-6128,529,7
313,-14340,560,7
380,-6215,768,7
1250,-3090,385,7
299,-7525,521,7
647,-6592,445,7
423,-9172,447,7
315,-8774,445,7
1570,-3205,510,7
396,-7176,488,7
374,-8248,518,7
455,-3526,260,7
284,-9272,561,7
591,-7417,469,7
431,-5269,531,7
300,-8220,396,7
485,-3424,554,7
531,-4381,567,7
642,-4154,385,7
365,-8176,616,7
661,-7485,564,7
353,-8556,283,7
885,-9366,403,7
567,-7761,687,7
449,-5528,510,7
527,-10337,708,7
794,-3642,460,7
664,-6370,623,7
603,-3719,589,7
260,-10940,445,7
392,-8282,592,7
288,-7532,579,7
327,-4132,503,7
554,-5691,519,7
799,-7828,726,7
343,-6183,421,7
540,-4349,484,7
311,-3957,481,7
1200,-16873,403,7
439,-6129,510,7
927,-3869,688,7
539,-6121,429,7
274,-6405,514,7
274,-11118,684,7
427,-4748,607,7
561,-4175,163,7
497,-10164,653,7
507,-7519,589,7
336,-5110,489,7
980,-5297,401,7
757,-5771,503,7
387,-7480,246,7
406,-5988,688,7
300,-5334,380,7
259,-8085,530,7
755,-7219,465,7
348,-8216,623,7
318,-10330,324,7
1660,-5492,631,7
869,-3420,402,7
330,-9636,278,7
1410,-3680,465,7
336,-6004,494,7
489,-2912,747,7
500,-4798,641,7
373,-3917,641,7
452,-7327,215,7
374,-9670,286,7
288,-3627,540,7
442,-7218,609,7
949,-5084,92.1,7
235,-4878,528,7
369,-13553,547,7
329,-19902,434,7
681,-6185,365,7
307,-10023,733,7
429,-4833,485,7
558,-3438,438,7
379,-8039,501,7
333,-8745,567,7
278,-10830,467,7
798,-5344,313,7
531,-3862,396,7
379,-13260,588,7
449,-3657,514,7
472,-8190,502,7
361,-15035,671,7
3150,-5626,469,7
728,-4544,458,7
271,-13790,537,7
393,-7762,395,7
715,-4634,438,7
794,-7264,339,7
564,-4556,502,7
361,-6607,634,7
612,-5024,459,7
439,-6129,510,7
378,-7637,459,7
775,-6119,102,7
445,-6227,620,7
568,-9865,608,7
616,-6029,527,7
387,-6264,521,7
1540,-3292,211,7
408,-6053,426,7
355,-5731,517,7
384,-5338,342,7
657,-5339,552,7
291,-9162,328,7
369,-4967,723,7
366,-7945,460,7
324,-13791,442,7
732,-5727,529,7
291,-4982,673,7
290,-5532,457,7
901,-6481,668,7
648,-4987,408,7
284,-10962,737,7
403,-18804,350,7
790,-7715,509,7
345,-5288,516,7
331,-7508,535,7
462,-9205,407,7
289,-9296,622,7
529,-5446,475,7
712,-3167,602,7
507,-13536,535,7
1920,-5561,248,7
407,-5959,556,7
874,-3059,451,7
500,-4798,641,7
441,-11560,373,7
276,-6359,551,7
788,-7972,266,7
352,-5465,646,7
406,-3825,473,7
363,-3537,473,7
460,-5150,621,7
332,-16671,495,7
919,-4897,368,7
368,-6116,253,7
419,-6161,438,7
838,-8400,632,7
1360,-5464,446,7
512,-12545,603,7
356,-13740,407,7
1550,-8512,284,7
333,-12171,447,7
561,-6400,622,7
2330,-2533,385,7
1160,-6465,743,7
373,-7045,707,7
420,-3989,597,7
309,-4941,552,7
293,-7780,522,7
363,-8815,574,7
777,-4462,369,7
401,-5297,561,7
404,-10009,248,7
447,-15367,684,7
298,-7364,672,7
287,-6431,693,7
475,-4354,636,7
268,-6595,552,7
616,-4777,563,7
307,-4818,435,7
501,-11409,651,7
381,-4153,496,7
351,-2737,471,7
420,-6530,439,7
349,-6442,604,7
510,-9511,730,7
959,-4001,482,7
370,-5434,308,7
593,-4323,576,7
621,-7533,563,7
542,-3069,327,7
323,-7097,549,7
247,-6242,604,7
391,-5659,455,7
278,-12526,699,7
1470,-3090,441,7
481,-5525,698,7
325,-7443,432,7
423,-14350,283,7
299,-8039,377,7
386,-3902,499,7
263,-6062,489,7
968,-4739,470,7
654,-3851,518,7
325,-5457,513,7
716,-3717,571,7
673,-6485,338,7
807,-1789,547,7
752,-3581,398,7
293,-11801,308,7
564,-6926,728,7
765,-4729,491,7
495,-5703,577,7
503,-7470,549,7
884,-3555,493,7
298,-16422,278,7
843,-4549,502,7
458,-3014,381,7
400,-5871,631,7
262,-7561,640,7
1490,-5984,388,7
353,-5670,632,7
287,-18726,537,7
392,-4262,680,7
948,-5976,536,7
2560,-5766,498,7
1100,-3040,497,7
1320,-4109,432,7
380,-8033,434,7
294,-6651,347,7
1030,-4458,413,7
632,-13289,338,7
622,-5748,344,7
854,-4743,656,7
279,-9211,598,7
793,-5716,696,7
324,-5642,481,7
551,-12151,751,7
1180,-7191,801,7
265,-7707,633,7
843,-8762,273,7
975,-2919,379,7
594,-3705,537,7
980,-9573,465,7
1340,-2879,630,7
574,-5509,532,7
451,-6830,484,7
315,-6735,689,7
1050,-7066,405,7
2920,-7919,290,7
333,-5350,523,7
487,-11289,630,7
4050,-11600,412,7
573,-4986,342,7
370,-5498,423,7
426,-7602,483,7
1640,-4949,560,7
519,-15981,671,7
832,-2283,471,7
535,-9601,688,7
2120,-4762,639,7
433,-5223,564,7
278,-6390,484,7
449,-5104,666,7
410,-7487,357,7
343,-12768,515,7
899,-5136,429,7
576,-17446,595,7
378,-4116,414,7
362,-4756,457,7
485,-2646,368,7
243,-4997,526,7
291,-7604,282,7
1290,-5018,603,7
272,-13994,652,7
318,-5531,572,7
308,-8445,415,7
467,-4092,641,7
434,-5209,669,7
367,-4578,691,7
976,-4736,358,7
832,-6789,700,7
351,-4552,374,7
442,-2676,364,7
383,-5713,552,7
894,-7073,367,7
999,-4892,305,7
363,-7281,432,7
276,-5477,614,7
1200,-6189,400,7
542,-5404,424,7
379,-8373,555,7
536,-4621,460,7
271,-5356,399,7
306,-4756,635,7
615,-5765,536,7
406,-5988,688,7
473,-9797,546,7
345,-14175,601,7
343,-19104,374,7
1070,-6707,396,7
1510,-4881,314,7
383,-5149,621,7
538,-4627,503,7
389,-10134,420,7
351,-4538,643,7
337,-5909,357,7
424,-13072,559,7
368,-4538,426,7
582,-4261,653,7
673,-4009,210,7
557,-7043,262,7
1570,-4003,562,7
719,-6568,571,7
305,-7591,407,7
292,-6018,556,7
251,-9159,670,7
486,-24361,469,7
386,-10623,476,7
306,-6855,607,7
1380,-3632,378,7
292,-5537,479,7
231,-7720,580,7
346,-6667,462,7
697,-5153,421,7
1430,-467,406,7
632,-13289,338,7
3040,-4215,466,7
524,-3440,574,7
1120,-4386,350,7
288,-8798,488,7
249,-11528,582,7
300,-5943,562,7
398,-3985,550,7
465,-5688,582,7
488,-4918,434,7
832,-7271,438,7
597,-4890,472,7
431,-5490,748,7
1110,-4693,845,7
843,-8762,273,7
384,-5059,767,7
383,-4115,522,7
298,-9458,626,7
610,-7322,563,7
891,-8118,463,7
632,-3063,463,7
341,-3426,555,7
295,-6070,599,7
533,-4390,173,7
574,-5509,532,7
313,-14182,673,7
512,-4913,575,7
260,-8695,611,7
255,-6517,432,7
804,-8008,430,7
538,-14531,408,7
246,-10117,594,7
323,-13849,414,7
260,-7382,631,7
1130,-3994,524,7
973,-4771,400,7
1180,-6727,403,7
1350,-3490,425,7
356,-4970,212,7
292,-11558,453,7
821,-13568,480,7
420,-16225,461,7
731,-2062,207,7
813,-6454,539,7
370,-3643,665,7
268,-12158,503,7
276,-5826,532,7
943,-6237,572,7
282,-8151,475,7
2580,-3864,335,7
335,-15649,497,7
612,-5024,459,7
363,-4716,669,7
569,-5361,391,7
334,-13873,482,7
439,-6129,510,7
462,-3357,440,7
379,-5505,415,7
253,-9072,512,7
819,-3279,732,7
371,-8025,439,7
2590,-4074,474,7
317,-6522,384,7
365,-11088,565,7
373,-11182,534,7
400,-22008,513,7
563,-5884,666,7
994,-5441,218,7
977,-7599,307,7
428,-6175,394,7
455,-3339,691,7
342,-6291,494,7
466,-3664,494,7
385,-9045,460,7
411,-5298,484,7
398,-7275,574,7
689,-5698,356,7
281,-9367,322,7
1700,-4369,463,7
358,-7617,572,7
1050,-5497,489,7
1380,-3097,410,7
472,-5878,398,7
1030,-4458,413,7
336,-12071,351,7
476,-5549,490,7
411,-8542,629,7
774,-3779,487,7
392,-6662,577,7
598,-8399,752,7
400,-11018,643,7
297,-3848,600,7
349,-11342,643,7
368,-2914,503,7
558,-7772,691,7
1230,-7067,291,7
2650,-4942,294,7
267,-6789,509,7
1600,-5030,250,7
353,-5169,646,7
801,-11416,520,7
1020,-6679,398,7
288,-9775,593,7
639,-8192,501,7
339,-11300,504,7
277,-12203,582,7
524,-2919,711,7
375,-8076,609,7
327,-2969,337,7
414,-18554,497,7
1280,-10098,374,7
319,-8265,523,7
497,-5247,467,7
1020,-3762,533,7
542,-3037,582,7
660,-6003,242,7
352,-13104,431,7
288,-5577,507,7
495,-13760,504,7
1750,-4548,356,7
449,-4730,348,7
686,-9890,331,7
817,-5456,673,7
895,-5506,231,7
831,-3982,590,7
456,-6913,586,7
350,-3762,554,7
432,-7340,754,7
983,-3682,389,7
881,-7203,529,7
419,-6258,395,7
1130,-3891,492,7
317,-13044,427,7
281,-5766,449,7
358,-7617,572,7
580,-4761,400,7
600,-7824,420,7
321,-5973,508,7
363,-9558,586,7
514,-3431,511,7
252,-12956,336,7
316,-5199,618,7
522,-3780,645,7
489,-7515,573,7
880,-4081,230,7
943,-7914,361,7
2160,-3465,245,7
459,-13496,559,7
344,-10146,499,7
281,-14224,499,7
943,-6237,572,7
580,-8965,822,7
1160,-4793,419,7
2740,-4910,301,7
317,-13044,427,7
891,-8118,463,7
295,-5782,584,7
445,-4748,546,7
304,-13458,553,7
467,-5121,492,7
529,-8658,644,7
697,-7773,889,7
347,-4612,610,7
294,-4281,460,7
258,-4602,550,7
344,-5015,463,7
321,-10320,553,7
314,-7927,652,7
517,-9060,399,7
315,-4723,426,7
838,-3259,591,7
697,-5634,487,7
388,-2972,515,7
331,-9897,767,7
558,-4631,658,7
858,-6054,489,7
600,-11663,802,7
551,-8698,532,7
277,-6908,487,7
698,-7843,357,7
858,-5845,547,7
369,-4430,486,7
335,-4451,508,7
443,-5246,468,7
284,-5061,589,7
344,-9368,531,7
455,-6213,433,7
588,-7713,314,7
541,-7078,621,7
240,-8795,435,7
645,-5094,760,7
317,-6522,384,7
336,-8215,566,7
441,-10240,364,7
361,-7256,437,7
373,-3426,599,7
614,-4344,379,7
4890,-3837,520,7
278,-8032,515,7
342,-9267,510,7
593,-4671,578,7
379,-4498,644,7
504,-3262,641,7
787,-3828,390,7
405,-4088,508,7
679,-3859,332,7
418,-13220,623,7
971,-4490,528,7
391,-7745,310,7
294,-6778,650,7
325,-5245,670,7
760,-4463,512,7
246,-5612,674,7
323,-11830,483,7
632,-4880,615,7
315,-7082,707,7
515,-2168,386,7
817,-5529,359,7
989,-4528,504,7
592,-10217,672,7
546,-5413,498,7
969,-3550,342,7
308,-8023,602,7
315,-10661,135,7
294,-18055,661,7
785,-7656,210,7
4890,-3837,520,7
334,-5988,550,7
483,-3858,608,7
578,-6868,578,7
500,-4798,641,7
379,-12094,792,7
394,-4897,607,7
280,-6321,472,7
430,-5626,446,7
552,-5468,581,7
568,-9572,685,7
966,-8797,470,7
521,-4054,517,7
448,-7766,454,7
250,-5433,547,7
357,-13034,365,7
517,-14981,640,7
261,-7037,642,7
769,-6924,586,7
247,-10594,456,7
523,-7998,587,7
411,-4465,507,7
360,-6869,545,7
327,-6676,588,7
653,-3409,452,7
310,-9302,504,7
306,-5364,654,7
405,-7537,578,7
987,-5287,672,7
346,-19476,471,7
626,-6433,498,7
714,-3333,443,7
283,-8799,540,7
445,-11310,611,7
383,-3988,373,7
346,-9017,438,7
388,-6566,490,7
2120,-2359,343,7
589,-3241,375,7
291,-9162,328,7
610,-6587,461,7
822,-5293,839,7
248,-5573,591,7
782,-3107,540,7
519,-6033,450,7
1090,-3920,367,7
765,-5598,485,7
323,-5571,533,7
362,-9231,657,7
407,-6763,292,7
272,-5912,490,7
691,-5410,550,7
481,-6317,612,7
286,-7369,619,7
577,-8210,249,7
306,-12840,610,7
272,-12503,551,7
508,-4425,593,7
438,-4633,696,7
611,-5876,677,7
729,-2868,393,7
304,-15376,221,7
527,-3612,467,7
380,-4405,758,7
507,-4592,325,7
254,-5968,552,7
434,-10836,457,7
805,-5138,493,7
774,-2433,318,7
384,-3479,486,7
325,-5097,534,7
424,-4586,444,7
442,-7218,609,7
258,-6607,649,7
331,-6720,510,7
382,-7533,596,7
544,-4264,510,7
1550,-4131,446,7
351,-6675,641,7
351,-6563,532,7
542,-5404,424,7
496,-2206,436,7
380,-5461,457,7
392,-3640,338,7
268,-10465,578,7
615,-5765,536,7
519,-5387,623,7
335,-13180,645,7
1460,-4281,364,7
969,-3936,719,7
371,-12226,626,7
672,-9556,500,7
504,-5914,671,7
1060,-3071,431,7
842,-16505,643,7
730,-6273,562,7
1110,-3809,246,7
835,-5161,568,7
316,-7787,345,7
252,-6817,557,7
314,-7085,775,7
331,-13648,567,7
384,-12590,684,7
591,-6247,477,7
