speechiness,loudness,danceability,target
497,-10689,647,6
277,-8968,701,6
518,-9577,540,6
421,-4042,649,6
809,-5613,717,6
428,-6773,384,6
1870,-11773,659,6
486,-9092,624,6
439,-5395,629,6
272,-6633,638,6
332,-7028,292,6
594,-7968,719,6
1580,-5085,935,6
449,-6023,507,6
1440,-3587,572,6
551,-6104,789,6
281,-8461,562,6
500,-9389,667,6
483,-5103,473,6
786,-6855,670,6
292,-5857,460,6
288,-10396,536,6
454,-4943,698,6
288,-7123,479,6
463,-7622,585,6
368,-5183,651,6
338,-7828,358,6
2690,-6554,876,6
747,-5747,564,6
360,-6298,773,6
544,-12093,567,6
345,-11620,373,6
362,-2479,547,6
313,-4630,516,6
366,-7694,419,6
916,-6340,719,6
734,-8137,779,6
419,-8495,707,6
372,-9214,422,6
807,-4944,592,6
267,-8033,555,6
317,-5206,697,6
449,-3061,753,6
621,-8571,560,6
304,-11334,570,6
372,-9852,884,6
790,-6142,800,6
478,-10936,751,6
372,-9214,422,6
311,-5123,495,6
317,-6261,724,6
526,-14234,764,6
335,-9893,603,6
295,-6061,781,6
432,-5413,637,6
373,-6003,702,6
494,-7437,753,6
396,-14165,826,6
492,-4106,732,6
776,-5210,825,6
398,-5345,515,6
875,-13222,867,6
1220,-4182,587,6
297,-7787,579,6
3350,-6202,645,6
485,-4002,771,6
2600,-6919,582,6
3350,-6202,645,6
307,-9381,364,6
330,-6174,423,6
303,-12475,529,6
819,-3637,822,6
1480,-4172,718,6
434,-7580,757,6
429,-4653,641,6
364,-7877,520,6
693,-1887,566,6
373,-6003,702,6
415,-8036,401,6
562,-7144,712,6
2680,-9535,785,6
410,-4248,789,6
336,-2810,612,6
634,-6098,691,6
1320,-5943,645,6
423,-4245,595,6
653,-5992,844,6
902,-8983,719,6
518,-5237,702,6
414,-3823,680,6
257,-4700,746,6
600,-4407,849,6
371,-6932,865,6
273,-5463,512,6
466,-6560,501,6
1730,-6766,778,6
376,-12064,780,6
1280,-3600,570,6
2890,-7913,815,6
383,-6022,467,6
1320,-10613,748,6
283,-10164,621,6
711,-12132,458,6
308,-5526,778,6
293,-5393,797,6
1460,-4281,364,6
284,-7710,511,6
1050,-10579,742,6
406,-4499,638,6
339,-9139,598,6
1680,-2876,573,6
363,-6617,746,6
265,-6843,603,6
694,-7713,868,6
363,-8686,755,6
647,-6407,949,6
747,-5747,564,6
848,-7071,803,6
1020,-4878,595,6
489,-7273,778,6
369,-9818,431,6
3410,-12928,775,6
453,-7858,580,6
1080,-6989,506,6
750,-5576,378,6
1520,-6682,610,6
269,-8651,552,6
812,-6797,886,6
258,-11216,522,6
395,-3497,695,6
1520,-6682,610,6
420,-8953,708,6
1730,-6766,778,6
1060,-6859,609,6
2590,-8455,637,6
928,-6764,752,6
264,-5589,649,6
939,-3675,848,6
534,-9327,674,6
1860,-10218,631,6
320,-8927,748,6
398,-7071,631,6
324,-7964,586,6
317,-8347,608,6
807,-8452,786,6
371,-6980,752,6
442,-4109,862,6
383,-6065,518,6
286,-3541,762,6
793,-6320,854,6
469,-7436,659,6
369,-6785,563,6
1520,-6682,610,6
334,-9240,760,6
356,-5297,472,6
262,-8380,618,6
1650,-3777,786,6
499,-11694,664,6
794,-5178,771,6
2960,-5293,426,6
316,-12161,556,6
344,-5600,587,6
339,-8973,529,6
570,-5484,581,6
722,-7008,747,6
639,-3873,722,6
260,-5667,443,6
317,-5088,644,6
381,-8173,682,6
2600,-5224,904,6
1930,-6419,457,6
1590,-8153,436,6
531,-4270,502,6
962,-7937,522,6
430,-7795,689,6
281,-7834,586,6
569,-12406,726,6
645,-3001,668,6
1080,-11431,628,6
429,-10914,571,6
518,-2698,656,6
2420,-12129,632,6
1250,-7600,719,6
462,-10431,474,6
968,-8659,610,6
328,-12032,680,6
628,-8504,832,6
311,-9976,507,6
413,-5797,658,6
257,-7742,541,6
441,-12603,450,6
385,-3704,537,6
1650,-4452,895,6
503,-10955,555,6
452,-3912,781,6
1480,-6072,854,6
1190,-9662,881,6
316,-3709,608,6
302,-6390,783,6
902,-10499,815,6
1770,-8599,784,6
407,-9368,703,6
473,-5208,565,6
592,-6662,778,6
379,-4917,706,6
345,-3496,506,6
762,-7109,837,6
589,-6563,893,6
300,-11733,602,6
3060,-5931,939,6
332,-11349,540,6
435,-8191,694,6
362,-9850,670,6
403,-4770,721,6
344,-5990,687,6
1670,-6086,837,6
262,-11077,583,6
279,-11821,654,6
563,-5201,390,6
281,-8450,749,6
374,-4179,873,6
675,-12276,775,6
485,-9880,641,6
367,-6808,387,6
913,-6865,778,6
333,-5507,688,6
1260,-3424,824,6
424,-6866,527,6
510,-11117,677,6
463,-6857,675,6
825,-10825,562,6
516,-9519,622,6
270,-5231,625,6
431,-4438,661,6
771,-4838,314,6
279,-7150,497,6
447,-4760,618,6
750,-5319,882,6
416,-4720,484,6
583,-11302,544,6
1040,-9455,791,6
324,-5879,386,6
277,-6519,664,6
789,-4637,851,6
313,-5032,713,6
878,-9217,691,6
1620,-7558,533,6
942,-6164,814,6
288,-7013,410,6
838,-4589,701,6
1900,-3768,776,6
617,-4410,809,6
3610,-6909,864,6
864,-6573,463,6
305,-7623,372,6
315,-7043,557,6
676,-4644,513,6
928,-5961,757,6
274,-7883,562,6
340,-9483,360,6
1850,-9261,608,6
1090,-11384,789,6
460,-9615,627,6
387,-6006,412,6
273,-8767,471,6
289,-12670,687,6
427,-6947,595,6
1870,-6841,863,6
402,-13854,687,6
767,-7106,782,6
1190,-6181,677,6
397,-8959,536,6
397,-4810,796,6
1210,-5616,584,6
682,-9753,668,6
1130,-5037,736,6
1000,-3364,830,6
1510,-4091,596,6
286,-5639,786,6
282,-13995,541,6
784,-6707,834,6
526,-8338,706,6
273,-8767,471,6
349,-12755,567,6
1290,-3430,600,6
299,-5851,641,6
434,-5134,731,6
288,-4431,795,6
1470,-2241,712,6
614,-4254,536,6
297,-8282,684,6
312,-10581,523,6
563,-5201,390,6
463,-8901,752,6
355,-9343,406,6
271,-7701,593,6
1470,-4232,319,6
502,-7309,783,6
1410,-6091,826,6
2000,-5428,898,6
340,-8145,456,6
958,-7811,594,6
502,-9016,653,6
1280,-8485,534,6
424,-5582,823,6
447,-10798,379,6
309,-7425,717,6
1430,-9695,781,6
302,-5396,621,6
569,-12406,726,6
2380,-4116,652,6
374,-5749,578,6
356,-15256,274,6
1770,-8599,784,6
372,-5323,597,6
302,-6724,422,6
502,-9016,653,6
358,-7194,607,6
800,-8849,576,6
943,-6237,572,6
694,-7959,706,6
292,-5508,569,6
805,-6919,731,6
640,-4430,612,6
324,-7964,586,6
983,-2484,555,6
278,-6087,819,6
263,-4065,498,6
1280,-6130,650,6
475,-10698,801,6
289,-5454,478,6
379,-7846,841,6
848,-13390,680,6
508,-6362,743,6
456,-10785,635,6
287,-9571,449,6
420,-5841,821,6
514,-5829,765,6
621,-5122,495,6
260,-4203,448,6
1480,-7845,487,6
355,-16060,338,6
377,-5666,354,6
412,-7407,572,6
295,-7272,509,6
385,-6722,694,6
324,-7159,693,6
807,-14007,634,6
354,-6224,507,6
272,-10328,449,6
279,-6894,773,6
1450,-8628,858,6
508,-11946,645,6
344,-4751,705,6
360,-3887,638,6
692,-5959,432,6
3050,-5665,888,6
479,-5773,803,6
562,-8519,734,6
1170,-4951,528,6
354,-13216,655,6
1430,-2971,828,6
328,-5229,837,6
850,-2882,612,6
1200,-8854,770,6
409,-9528,534,6
904,-4099,583,6
878,-6494,423,6
601,-5711,618,6
2590,-4714,580,6
349,-10801,611,6
350,-11903,729,6
354,-5579,731,6
312,-4480,689,6
305,-3593,658,6
259,-5729,671,6
745,-7749,891,6
287,-8426,298,6
3010,-5416,567,6
367,-6170,682,6
433,-8211,432,6
589,-4761,717,6
1140,-2717,841,6
319,-5457,505,6
449,-6023,507,6
266,-10062,686,6
583,-6465,758,6
341,-4593,671,6
324,-7964,586,6
408,-5747,567,6
274,-5933,650,6
466,-4548,820,6
326,-7698,658,6
581,-12232,692,6
697,-7773,889,6
411,-6255,772,6
292,-6974,527,6
282,-3398,711,6
489,-8208,728,6
355,-9343,406,6
1140,-6623,719,6
466,-2709,666,6
601,-3787,702,6
641,-12566,433,6
1520,-6682,610,6
601,-8761,585,6
316,-5242,588,6
352,-9538,296,6
437,-4572,727,6
439,-5835,560,6
402,-7246,338,6
282,-11350,499,6
898,-10706,638,6
400,-8532,445,6
339,-6199,467,6
697,-7773,889,6
1470,-6242,570,6
532,-5495,616,6
301,-9182,682,6
406,-14415,664,6
2300,-7136,711,6
463,-8693,676,6
4840,-4564,558,6
398,-6938,441,6
295,-6806,677,6
465,-5163,788,6
504,-5914,671,6
882,-5694,818,6
720,-4890,575,6
533,-7627,611,6
342,-6631,595,6
598,-6821,561,6
616,-5426,573,6
935,-9051,491,6
338,-3908,609,6
423,-6480,503,6
654,-5365,539,6
380,-4615,697,6
390,-6207,733,6
401,-7781,602,6
340,-4340,637,6
2000,-4771,667,6
662,-4926,599,6
810,-4170,736,6
1270,-4075,633,6
522,-12681,490,6
1190,-6143,745,6
374,-5749,578,6
1910,-6885,833,6
593,-4671,578,6
428,-7260,800,6
747,-5230,352,6
317,-4817,659,6
350,-10493,715,6
359,-5999,488,6
371,-6568,610,6
2280,-7549,766,6
324,-14328,696,6
2260,-4772,568,6
349,-7620,576,6
3320,-6920,807,6
2820,-6128,885,6
534,-5213,715,6
3680,-5019,897,6
645,-4925,847,6
790,-6142,800,6
476,-3785,724,6
374,-5749,578,6
668,-5689,783,6
277,-7431,589,6
1240,-6038,898,6
742,-3265,664,6
1140,-2939,653,6
386,-6535,824,6
260,-6427,385,6
2590,-4714,580,6
537,-12401,691,6
287,-7987,590,6
498,-4147,549,6
408,-4377,681,6
437,-5451,526,6
380,-4913,567,6
550,-9227,528,6
483,-5151,452,6
618,-2729,579,6
304,-11651,739,6
318,-6722,393,6
1120,-5603,669,6
476,-4955,444,6
357,-13605,651,6
2610,-4818,800,6
407,-7305,400,6
380,-6215,768,6
274,-4958,523,6
347,-8087,286,6
449,-7473,779,6
1190,-6181,677,6
351,-4815,729,6
382,-9665,427,6
284,-4083,640,6
1350,-6879,476,6
335,-8823,590,6
1040,-6018,619,6
305,-7623,372,6
333,-14769,489,6
876,-10883,910,6
297,-4556,778,6
302,-7079,381,6
543,-7158,854,6
298,-12755,545,6
424,-5582,823,6
332,-3774,793,6
897,-3926,689,6
645,-4925,847,6
550,-6357,822,6
387,-7097,707,6
3020,-7392,642,6
764,-5214,442,6
398,-7071,631,6
410,-4248,789,6
744,-4890,775,6
1120,-5603,669,6
711,-12132,458,6
1450,-4060,690,6
855,-3435,613,6
396,-7728,787,6
334,-3131,788,6
779,-12622,509,6
404,-6002,660,6
2280,-4607,775,6
1260,-3127,494,6
327,-4520,552,6
870,-9299,657,6
321,-6856,418,6
527,-7778,653,6
747,-5747,564,6
533,-7575,602,6
382,-7454,549,6
267,-5569,546,6
584,-5042,428,6
764,-5214,442,6
740,-8955,443,6
2510,-7969,950,6
309,-11487,467,6
390,-18256,690,6
675,-12276,775,6
326,-4159,669,6
2270,-10701,795,6
281,-7227,429,6
298,-4835,488,6
437,-5897,564,6
1180,-6436,714,6
438,-4833,605,6
4750,-7828,699,6
465,-7984,528,6
435,-6489,841,6
357,-6160,453,6
904,-965,762,6
301,-7360,596,6
493,-9485,633,6
367,-12146,398,6
451,-6552,778,6
310,-3409,762,6
378,-12147,207,6
1210,-8277,850,6
518,-5888,829,6
360,-5201,626,6
302,-6184,516,6
863,-9494,740,6
506,-6233,740,6
290,-5905,670,6
1060,-5525,770,6
268,-9793,559,6
618,-5793,490,6
640,-13105,878,6
565,-9022,438,6
1520,-6682,610,6
489,-6038,695,6
289,-5400,645,6
1040,-3858,922,6
488,-4918,434,6
2690,-6044,868,6
424,-8588,613,6
774,-4428,585,6
482,-7889,739,6
338,-4054,509,6
593,-4323,576,6
316,-5242,588,6
346,-5466,705,6
604,-6568,672,6
1810,-7052,868,6
380,-6770,599,6
1330,-6979,601,6
1460,-4866,696,6
313,-5886,726,6
948,-4809,769,6
1660,-4409,545,6
428,-5734,643,6
531,-3873,778,6
1340,-7160,830,6
488,-6842,735,6
4940,-13087,941,6
599,-12372,417,6
540,-6798,551,6
344,-5353,667,6
270,-5483,713,6
345,-5743,662,6
297,-6106,483,6
1060,-7876,829,6
331,-7827,623,6
475,-6678,447,6
599,-12372,417,6
2690,-6044,868,6
2680,-5576,717,6
739,-7213,781,6
495,-7115,625,6
699,-5236,584,6
298,-5238,366,6
878,-5802,688,6
587,-11249,592,6
550,-6659,551,6
682,-7822,496,6
526,-5232,660,6
427,-5811,413,6
473,-6465,636,6
1350,-6319,790,6
466,-4641,725,6
625,-5725,396,6
324,-4071,681,6
803,-8520,767,6
448,-3956,712,6
396,-6937,553,6
253,-10280,495,6
2320,-7079,798,6
299,-7357,662,6
411,-8967,850,6
506,-6098,808,6
308,-6996,417,6
422,-7541,757,6
576,-10083,653,6
842,-3105,922,6
306,-9137,670,6
2800,-4772,822,6
614,-4254,536,6
560,-7553,548,6
1100,-3240,791,6
3570,-8043,883,6
402,-7052,837,6
460,-8237,660,6
285,-11117,709,6
578,-5048,563,6
347,-13239,508,6
302,-6700,554,6
328,-5564,545,6
2620,-3484,539,6
460,-5478,655,6
408,-6979,500,6
1500,-3946,917,6
486,-10983,416,6
284,-9974,629,6
408,-12846,531,6
365,-9143,663,6
1410,-4981,846,6
441,-12500,510,6
338,-9733,672,6
294,-4986,700,6
722,-5883,795,6
342,-6890,494,6
656,-10742,305,6
1040,-2763,782,6
373,-9855,664,6
1210,-11174,743,6
560,-6053,803,6
311,-14136,592,6
1270,-5551,835,6
1720,-7547,877,6
604,-1851,802,6
601,-8761,585,6
539,-7636,907,6
412,-16187,577,6
262,-5991,549,6
4200,-6831,647,6
711,-12132,458,6
356,-8051,591,6
330,-7309,440,6
324,-7964,586,6
1190,-6181,677,6
358,-6504,471,6
1700,-5572,723,6
392,-4941,799,6
509,-6194,827,6
581,-3835,666,6
351,-11803,429,6
1000,-8127,684,6
328,-8346,534,6
424,-5613,699,6
1320,-7617,666,6
300,-10441,476,6
430,-7271,665,6
404,-10764,500,6
3270,-11250,683,6
341,-8114,670,6
770,-6254,719,6
878,-4771,737,6
601,-3787,702,6
383,-6714,711,6
353,-6953,409,6
269,-11221,567,6
2200,-7702,772,6
319,-6987,700,6
324,-7964,586,6
475,-3255,722,6
362,-9850,670,6
278,-8130,562,6
913,-6865,778,6
309,-7967,271,6
572,-7335,509,6
796,-13422,814,6
1060,-4672,566,6
331,-12074,750,6
367,-5600,691,6
473,-10392,683,6
1390,-10064,828,6
1170,-9540,639,6
380,-4405,758,6
477,-2771,674,6
318,-5431,369,6
1560,-4089,402,6
339,-8973,529,6
910,-3417,706,6
642,-9482,813,6
508,-9720,724,6
548,-15998,689,6
397,-2373,705,6
634,-9517,734,6
367,-5600,691,6
481,-6862,548,6
466,-7405,724,6
680,-7822,780,6
414,-10508,573,6
1130,-5037,736,6
2040,-4941,552,6
1220,-5812,759,6
984,-8119,760,6
505,-9388,503,6
439,-9197,366,6
325,-4645,650,6
375,-13467,557,6
538,-10778,399,6
284,-6816,614,6
676,-6090,736,6
259,-7680,529,6
334,-4967,529,6
449,-6023,507,6
2080,-4380,442,6
353,-5841,764,6
883,-3434,730,6
465,-4209,548,6
622,-5692,666,6
362,-6788,728,6
3220,-4709,903,6
296,-5384,649,6
1180,-7679,669,6
312,-5612,683,6
1550,-6332,801,6
445,-6385,666,6
1470,-9118,560,6
532,-6699,794,6
434,-6653,397,6
3130,-7450,734,6
688,-7419,391,6
315,-4654,533,6
524,-5475,641,6
496,-2836,731,6
362,-7886,541,6
462,-2931,734,6
882,-5694,818,6
440,-10941,438,6
330,-13060,620,6
564,-4840,428,6
1040,-6018,619,6
452,-3912,781,6
491,-3593,637,6
1180,-8969,573,6
325,-4645,650,6
983,-2484,555,6
623,-5218,792,6
2090,-7880,642,6
740,-8955,443,6
276,-8303,717,6
341,-11715,649,6
1220,-5499,764,6
386,-3004,616,6
287,-10121,583,6
559,-4934,725,6
1350,-6879,476,6
386,-8364,463,6
593,-6658,605,6
379,-11106,621,6
379,-4917,706,6
308,-9019,369,6
438,-5901,797,6
313,-10103,482,6
582,-4261,653,6
292,-6257,655,6
2400,-9925,719,6
243,-7224,557,6
645,-4925,847,6
287,-7987,590,6
908,-4881,594,6
485,-1995,772,6
1380,-4956,769,6
443,-5549,511,6
305,-9058,601,6
940,-6476,830,6
902,-7364,715,6
6190,-9229,582,6
2220,-7432,856,6
472,-4257,615,6
1880,-10975,763,6
393,-4993,670,6
327,-12952,487,6
391,-5130,531,6
588,-5065,842,6
970,-10278,596,6
584,-8528,654,6
325,-4645,650,6
416,-8393,786,6
685,-6208,806,6
274,-4050,747,6
1840,-5791,652,6
1870,-6173,725,6
681,-8898,514,6
640,-3711,841,6
281,-8780,333,6
581,-6112,633,6
358,-8809,496,6
347,-5216,605,6
871,-6459,669,6
263,-10780,546,6
316,-7779,484,6
605,-2084,816,6
291,-7963,423,6
285,-10498,715,6
4090,-6392,645,6
567,-8664,384,6
611,-6302,850,6
646,-5231,850,6
1090,-6632,787,6
381,-6649,334,6
325,-4645,650,6
515,-5385,821,6
245,-10360,630,6
354,-8699,623,6
396,-12244,653,6
726,-8415,727,6
558,-7772,691,6
448,-4165,624,6
464,-5303,566,6
2720,-5740,319,6
489,-6038,695,6
309,-5487,680,6
1450,-7218,744,6
937,-10007,727,6
286,-3541,762,6
581,-8557,599,6
517,-4288,755,6
796,-1917,592,6
3910,-5602,879,6
2930,-6986,781,6
379,-4917,706,6
939,-6599,727,6
377,-6280,568,6
372,-11213,440,6
316,-6497,479,6
923,-6145,754,6
318,-6722,393,6
311,-8722,565,6
309,-7908,642,6
259,-5938,632,6
366,-9894,733,6
4230,-8908,802,6
599,-6446,672,6
670,-4660,669,6
560,-6846,777,6
706,-5351,578,6
1350,-6319,790,6
286,-3541,762,6
304,-8146,711,6
700,-3709,614,6
701,-4053,694,6
438,-4833,605,6
1200,-6938,720,6
1160,-6215,712,6
269,-7141,518,6
383,-4115,522,6
682,-9753,668,6
497,-3427,817,6
505,-6581,538,6
570,-6896,795,6
392,-1730,621,6
367,-9315,536,6
404,-15099,561,6
347,-5788,832,6
694,-7959,706,6
367,-5600,691,6
368,-8151,608,6
399,-6495,554,6
661,-8104,579,6
752,-4385,751,6
813,-9304,802,6
1850,-3689,888,6
1050,-11244,618,6
2770,-8177,825,6
476,-5773,633,6
4810,-5831,676,6
547,-12851,883,6
355,-7282,325,6
390,-6589,506,6
450,-6971,643,6
381,-8173,682,6
1570,-5790,614,6
537,-6589,627,6
700,-7046,726,6
334,-7006,651,6
1680,-2876,573,6
945,-9451,715,6
828,-8433,749,6
385,-6722,694,6
1040,-6018,619,6
282,-4776,568,6
302,-6724,422,6
321,-4349,473,6
958,-7811,594,6
377,-6280,568,6
346,-5371,667,6
352,-9577,583,6
1220,-2980,923,6
810,-5775,559,6
458,-7629,673,6
303,-8529,437,6
680,-6437,561,6
414,-5952,453,6
397,-10024,669,6
422,-10012,417,6
908,-9561,710,6
652,-5664,789,6
1490,-5261,611,6
264,-4694,705,6
592,-8726,651,6
2260,-7609,469,6
333,-9766,602,6
1490,-7396,860,6
834,-3472,697,6
842,-6817,859,6
551,-8298,706,6
811,-9244,828,6
2100,-7932,766,6
577,-3912,553,6
338,-11586,692,6
346,-10572,663,6
308,-8182,615,6
351,-5262,782,6
767,-7106,782,6
583,-8370,436,6
378,-7144,680,6
380,-8966,794,6
574,-5509,532,6
905,-6365,889,6
501,-8309,583,6
367,-7454,855,6
367,-5600,691,6
387,-4613,801,6
700,-3709,614,6
5130,-7790,861,6
350,-13131,551,6
432,-6195,636,6
887,-4877,853,6
382,-3185,711,6
352,-9883,649,6
1810,-7052,868,6
347,-8087,286,6
311,-5843,713,6
427,-6947,595,6
1140,-3046,715,6
866,-5377,876,6
296,-6936,663,6
2520,-8746,539,6
384,-4145,560,6
451,-15359,494,6
495,-3904,625,6
428,-4496,647,6
339,-10242,611,6
2170,-6599,689,6
546,-7493,471,6
427,-6947,595,6
291,-3942,507,6
278,-9256,582,6
1400,-8391,625,6
384,-7227,520,6
3330,-6416,830,6
2010,-8339,601,6
511,-6609,804,6
1110,-9982,574,6
363,-4658,783,6
412,-10869,455,6
523,-7063,958,6
272,-6825,657,6
635,-5928,575,6
1180,-7679,669,6
2320,-7380,627,6
618,-5793,490,6
396,-11377,809,6
248,-6772,620,6
418,-10154,755,6
681,-11213,721,6
341,-7545,799,6
423,-8736,490,6
265,-6300,532,6
278,-11097,414,6
560,-6053,803,6
493,-5781,654,6
363,-4716,669,6
432,-7951,409,6
270,-5483,713,6
1330,-6535,694,6
329,-7697,581,6
429,-5938,650,6
1060,-5340,621,6
405,-4057,637,6
317,-6068,348,6
359,-4619,660,6
549,-11046,803,6
1180,-6615,672,6
3530,-12653,492,6
883,-3434,730,6
589,-4761,717,6
433,-8211,432,6
1540,-5827,864,6
739,-5691,757,6
602,-5680,814,6
443,-7472,732,6
408,-7483,587,6
325,-8653,333,6
307,-3396,561,6
538,-10778,399,6
295,-6165,592,6
337,-4398,771,6
409,-6702,436,6
344,-4736,492,6
260,-5847,652,6
342,-6612,483,6
414,-6769,692,6
481,-8898,508,6
273,-12264,446,6
1460,-8053,696,6
316,-6497,479,6
400,-8532,445,6
353,-9120,761,6
376,-11109,731,6
329,-6407,556,6
916,-6340,719,6
358,-5692,583,6
431,-7740,631,6
366,-7731,403,6
535,-10805,428,6
288,-5540,701,6
650,-6896,652,6
508,-6856,608,6
362,-5395,418,6
363,-5398,512,6
1540,-5405,792,6
354,-6284,555,6
378,-4647,635,6
514,-7648,716,6
433,-7737,759,6
3710,-6891,672,6
360,-8376,512,6
274,-4050,747,6
389,-14848,418,6
455,-7039,709,6
3250,-2554,936,6
358,-6504,471,6
3310,-3960,626,6
295,-4828,478,6
4390,-8772,586,6
595,-4614,578,6
499,-3961,691,6
458,-7629,673,6
307,-6040,606,6
258,-8970,538,6
307,-8312,748,6
2080,-5658,698,6
270,-5483,713,6
319,-5679,501,6
315,-8550,488,6
344,-7898,671,6
525,-9104,584,6
273,-13440,477,6
259,-6999,580,6
909,-8170,543,6
540,-6798,551,6
1640,-7564,503,6
475,-5213,750,6
521,-5956,542,6
898,-10706,638,6
521,-4054,517,6
702,-4296,680,6
290,-5423,574,6
2260,-5680,808,6
326,-7878,828,6
311,-12254,584,6
697,-7773,889,6
458,-3797,676,6
1580,-6596,870,6
1370,-5925,645,6
656,-9243,702,6
735,-3677,517,6
427,-5882,817,6
311,-5123,495,6
343,-6715,510,6
1020,-12627,473,6
414,-6444,418,6
459,-7955,733,6
745,-7749,891,6
336,-2810,612,6
892,-6542,638,6
416,-4720,484,6
449,-5219,636,6
1570,-2082,910,6
330,-6174,423,6
589,-4761,717,6
431,-9665,415,6
447,-11977,677,6
364,-5799,531,6
359,-4619,660,6
2130,-10130,774,6
662,-3158,734,6
412,-6284,630,6
802,-3183,825,6
435,-2512,723,6
355,-6226,580,6
2050,-1887,926,6
303,-6215,544,6
553,-5617,771,6
278,-9041,532,6
625,-3381,399,6
3020,-7432,468,6
453,-7495,575,6
471,-6732,649,6
775,-7392,752,6
477,-7220,735,6
460,-5102,715,6
396,-7728,787,6
352,-6946,596,6
399,-8084,652,6
383,-7502,378,6
1010,-11052,980,6
407,-2989,622,6
635,-5928,575,6
627,-6019,733,6
489,-8398,696,6
290,-6873,615,6
944,-6900,761,6
479,-3667,772,6
708,-6608,394,6
915,-6132,809,6
740,-10819,787,6
472,-4257,615,6
3430,-7856,532,6
1410,-5677,734,6
363,-4658,783,6
1620,-3151,515,6
368,-5121,664,6
1730,-6766,778,6
657,-7025,573,6
396,-7728,787,6
1100,-7230,623,6
346,-10572,663,6
343,-7994,555,6
514,-7648,716,6
1930,-5360,798,6
267,-7210,516,6
356,-8310,577,6
288,-9115,678,6
286,-3675,696,6
1480,-7201,650,6
396,-9398,528,6
481,-6862,548,6
475,-3255,722,6
501,-5662,582,6
1510,-10232,380,6
299,-4563,470,6
597,-1265,639,6
662,-3158,734,6
1520,-5737,767,6
399,-8084,652,6
239,-6093,726,6
511,-5872,676,6
1230,-5683,383,6
601,-6387,599,6
761,-7868,574,6
1020,-5810,847,6
1130,-2926,758,6
1360,-9397,658,6
1290,-4280,840,6
1760,-4828,572,6
636,-4238,845,6
304,-10569,643,6
344,-5990,687,6
691,-2906,757,6
333,-7334,555,6
705,-11833,539,6
664,-7454,725,6
286,-4456,361,6
260,-6680,495,6
506,-4505,659,6
475,-7951,598,6
322,-4215,638,6
595,-5704,672,6
309,-5487,680,6
1120,-4178,817,6
620,-5119,625,6
288,-7123,479,6
304,-7958,474,6
414,-8336,665,6
413,-5797,658,6
518,-7215,666,6
432,-8237,681,6
360,-6298,773,6
916,-5002,686,6
306,-8260,636,6
944,-6900,761,6
1000,-8127,684,6
591,-5641,878,6
7010,-11155,878,6
421,-8287,764,6
599,-6446,672,6
431,-7572,641,6
597,-7275,842,6
279,-5046,363,6
457,-5876,500,6
287,-8426,298,6
797,-5197,427,6
348,-11946,498,6
492,-5861,481,6
385,-5512,427,6
360,-6298,773,6
847,-4706,561,6
827,-8572,530,6
1820,-2326,645,6
551,-7788,624,6
493,-9485,633,6
2650,-8988,689,6
273,-9239,479,6
657,-7037,721,6
491,-3593,637,6
1330,-9720,395,6
643,-5246,817,6
266,-13399,543,6
358,-4618,422,6
336,-6785,749,6
2590,-4714,580,6
338,-8740,209,6
268,-6761,449,6
1130,-2926,758,6
464,-6657,680,6
623,-5218,792,6
320,-5735,482,6
728,-7779,622,6
504,-5115,801,6
473,-6387,759,6
362,-6769,559,6
706,-7303,858,6
1200,-4528,765,6
430,-7271,665,6
862,-5224,634,6
312,-8571,566,6
421,-6664,786,6
342,-9397,544,6
664,-2261,727,6
1410,-5677,734,6
355,-16313,462,6
539,-5032,760,6
378,-5431,847,6
1350,-4578,734,6
747,-5747,564,6
319,-5184,603,6
764,-3618,758,6
301,-5743,770,6
346,-5694,556,6
983,-9382,558,6
583,-14023,806,6
1470,-6242,570,6
316,-8148,686,6
305,-10281,161,6
893,-8668,791,6
327,-3178,671,6
598,-5934,514,6
489,-8669,331,6
431,-6532,732,6
680,-4542,691,6
987,-3170,773,6
287,-7987,590,6
3330,-6416,830,6
1240,-3501,821,6
2480,-13291,608,6
304,-6249,574,6
1000,-3834,631,6
1800,-6669,611,6
303,-10654,541,6
430,-7271,665,6
682,-7822,496,6
379,-1871,636,6
596,-2793,784,6
1030,-4698,823,6
332,-4865,382,6
695,-5130,423,6
379,-4917,706,6
504,-5115,801,6
441,-12603,450,6
313,-7975,632,6
396,-4879,815,6
269,-8943,677,6
501,-5037,754,6
337,-6736,338,6
381,-3813,497,6
475,-3255,722,6
325,-5670,436,6
272,-8253,569,6
5050,-10179,940,6
1570,-2082,910,6
756,-7914,677,6
383,-7502,378,6
265,-8156,558,6
517,-7255,780,6
532,-4521,306,6
358,-6215,523,6
423,-4245,595,6
1750,-3993,724,6
299,-8060,563,6
333,-10565,772,6
339,-8973,529,6
406,-3896,711,6
317,-9045,710,6
375,-9706,577,6
294,-7468,677,6
1590,-5096,668,6
336,-2810,612,6
423,-8164,413,6
379,-4917,706,6
713,-8637,535,6
3330,-6686,559,6
1190,-4504,606,6
281,-15182,436,6
302,-6184,516,6
404,-6249,733,6
753,-8619,817,6
355,-3442,778,6
404,-8515,330,6
401,-5350,631,6
347,-5152,442,6
458,-5004,682,6
256,-7547,590,6
333,-7974,676,6
3350,-6202,645,6
908,-4881,594,6
322,-12564,255,6
315,-5080,644,6
698,-8190,613,6
581,-5098,636,6
1160,-9170,790,6
